seqname	dsDNAphage	NCLDV	RNA	ssDNA	lavidaviridae	max_score	max_score_group	length	hallmark	viral	cellular
k141_4605251||full	0.133	0.613	0.050	0.000	0.153	0.613	NCLDV	5070	0	20.000	0.000
k141_6887639||full	0.227	0.947	0.345	0.213	0.880	0.947	NCLDV	6021	0	33.300	0.000
k141_1677133||full	0.913	0.153	0.100	0.233	0.167	0.913	dsDNAphage	5845	0	15.400	0.000
k141_3629962||full	0.300	0.807	0.270	0.007	0.420	0.807	NCLDV	8669	0	11.100	0.000
k141_2979685||full	0.987	0.853	0.325	0.713	0.973	0.987	dsDNAphage	6639	0	100.000	0.000
k141_3304908||full	0.193	0.800	0.240	0.033	0.867	0.867	lavidaviridae	6742	0	25.000	0.000
k141_3630451||full	0.207	0.513	0.045	0.007	0.113	0.513	NCLDV	6833	0	14.300	0.000
k141_2653736||full	0.387	0.713	0.000	0.020	0.460	0.713	NCLDV	5005	0	50.000	0.000
k141_2003557||full	0.320	0.953	0.040	0.000	0.207	0.953	NCLDV	5463	0	28.600	0.000
k141_7214410||full	1.000	0.373	0.005	0.033	0.140	1.000	dsDNAphage	35706	5	45.500	0.000
k141_1350556||full	0.453	0.687	0.595	0.527	0.860	0.860	lavidaviridae	5770	0	40.000	0.000
k141_2980747||full	0.653	0.893	0.415	0.707	0.967	0.967	lavidaviridae	7196	1	50.000	0.000
k141_1678810||full	0.113	0.633	0.000	0.000	0.093	0.633	NCLDV	11427	0	28.600	14.300
k141_3306264||full	0.107	0.993	0.175	0.000	0.427	0.993	NCLDV	4901	0	20.000	0.000
k141_6890264||full	1.000	0.980	0.250	0.993	0.980	1.000	dsDNAphage	12247	6	100.000	0.000
k141_50468||full	0.153	0.547	0.000	0.000	0.100	0.547	NCLDV	7538	0	37.500	12.500
k141_1028250||full	0.887	0.493	0.015	0.420	0.300	0.887	dsDNAphage	7735	0	70.000	0.000
k141_6566499||full	1.000	0.273	0.075	0.440	0.380	1.000	dsDNAphage	28364	6	43.800	0.000
k141_5913520||full	0.733	0.580	0.195	0.480	0.993	0.993	lavidaviridae	9264	0	37.500	0.000
k141_2330680||full	1.000	0.433	0.125	0.393	0.667	1.000	dsDNAphage	7897	1	52.600	0.000
k141_6567611||full	0.987	0.833	0.585	0.927	0.993	0.993	lavidaviridae	8635	0	33.300	0.000
k141_1029481||full	0.880	0.340	0.415	0.727	0.907	0.907	lavidaviridae	5374	0	66.700	0.000
k141_7218803||full	0.680	0.980	0.525	0.833	0.973	0.980	NCLDV	5515	1	50.000	0.000
k141_2008121||full	0.107	0.927	0.085	0.027	0.860	0.927	NCLDV	5238	0	25.000	0.000
k141_1354404||full	0.733	0.613	0.045	0.100	0.073	0.733	dsDNAphage	4900	0	20.000	0.000
k141_6892974||full	0.973	0.027	0.035	0.053	0.000	0.973	dsDNAphage	7183	1	13.300	6.700
k141_5589301||full	0.133	0.980	0.000	0.007	0.427	0.980	NCLDV	8672	0	42.900	14.300
k141_2008289||full	0.973	0.107	0.015	0.007	0.227	0.973	dsDNAphage	76391	11	30.600	4.600
k141_4288790||full	0.987	0.207	0.000	0.027	0.107	0.987	dsDNAphage	46246	3	47.100	3.500
k141_7220595||full	0.987	0.547	0.355	0.593	0.673	0.987	dsDNAphage	5053	2	42.900	0.000
k141_7545848||full	0.953	0.580	0.350	0.880	0.913	0.953	dsDNAphage	4998	1	75.000	0.000
k141_55094||full	0.167	0.167	0.235	0.000	0.573	0.573	lavidaviridae	8834	0	11.100	0.000
k141_55120||full	0.200	0.920	0.145	0.007	0.473	0.920	NCLDV	6663	0	16.700	0.000
k141_6570640||full	0.187	0.607	0.185	0.000	0.833	0.833	lavidaviridae	7490	0	16.700	0.000
k141_6570801||full	0.113	0.513	0.060	0.000	0.147	0.513	NCLDV	7549	0	33.300	0.000
k141_705784||full	0.160	0.967	0.220	0.007	0.900	0.967	NCLDV	6172	0	20.000	0.000
k141_7221508||full	0.353	0.533	0.000	0.013	0.467	0.533	NCLDV	5821	0	40.000	20.000
k141_2661021||full	0.167	0.860	0.000	0.000	0.127	0.860	NCLDV	13611	0	30.800	7.700
k141_5591772||full	0.233	0.893	0.130	0.033	0.673	0.893	NCLDV	5621	0	25.000	0.000
k141_2987473||full	0.767	0.207	0.110	0.840	0.220	0.840	ssDNA	6554	0	14.300	0.000
k141_5592039||full	1.000	0.993	0.040	0.860	0.293	1.000	dsDNAphage	5290	3	100.000	0.000
k141_6896040||full	1.000	0.273	0.030	0.307	0.487	1.000	dsDNAphage	7782	1	41.700	0.000
k141_4942064||full	0.073	0.500	0.215	0.087	0.067	0.500	NCLDV	6364	0	8.300	0.000
k141_4613493||full	0.027	0.673	0.000	0.007	0.093	0.673	NCLDV	18682	0	12.500	6.200
k141_3313004||full	0.647	nan	0.580	0.740	1.000	1.000	lavidaviridae	4412	0	50.000	0.000
k141_3313178||full	0.273	0.527	0.260	0.480	0.700	0.700	lavidaviridae	5907	0	33.300	0.000
k141_6896662||full	1.000	0.373	0.375	0.853	0.387	1.000	dsDNAphage	7405	1	40.000	0.000
k141_2012951||full	0.100	0.540	0.135	0.013	0.367	0.540	NCLDV	5851	0	16.700	0.000
k141_1035534||full	0.267	0.207	0.200	0.047	0.793	0.793	lavidaviridae	9673	0	16.700	0.000
k141_3640522||full	0.193	0.593	0.120	0.033	0.480	0.593	NCLDV	5079	0	25.000	0.000
k141_708778||full	0.940	0.293	0.450	0.733	0.240	0.940	dsDNAphage	7447	0	27.300	0.000
k141_6246680||full	0.080	0.920	0.085	0.000	0.420	0.920	NCLDV	5333	0	20.000	0.000
k141_7224612||full	0.140	0.500	0.080	0.000	0.053	0.500	NCLDV	10727	0	10.000	0.000
k141_709236||full	0.467	0.693	0.125	0.020	0.120	0.693	NCLDV	5407	0	40.000	0.000
k141_5921453||full	0.327	0.753	0.285	0.007	0.327	0.753	NCLDV	5464	0	16.700	0.000
k141_4945240||full	0.433	0.933	0.180	0.060	0.833	0.933	NCLDV	6163	0	28.600	0.000
k141_59823||full	0.993	0.807	0.780	0.500	0.993	0.993	dsDNAphage	6834	1	40.000	0.000
k141_7550595||full	0.133	0.700	0.095	0.047	0.147	0.700	NCLDV	4963	0	33.300	0.000
k141_385787||full	0.387	0.640	0.695	0.040	0.440	0.695	RNA	5305	0	16.700	0.000
k141_5595583||full	0.527	0.653	0.485	0.013	0.240	0.653	NCLDV	5204	0	33.300	0.000
k141_5271362||full	0.680	0.753	0.805	0.160	0.993	0.993	lavidaviridae	5399	0	25.000	0.000
k141_4945612||full	0.687	0.400	0.135	0.007	0.300	0.687	dsDNAphage	33938	1	18.200	0.000
k141_6576066||full	0.987	0.473	0.150	0.900	0.920	0.987	dsDNAphage	7431	0	100.000	0.000
k141_5922347||full	0.027	0.640	0.000	0.007	0.000	0.640	NCLDV	5108	0	25.000	0.000
k141_6577137||full	0.833	0.847	0.090	0.387	0.460	0.847	NCLDV	5178	0	80.000	0.000
k141_5597543||full	1.000	1.000	0.180	0.933	0.993	1.000	dsDNAphage	5097	1	80.000	0.000
k141_1363179||full	0.147	0.827	0.000	0.000	0.187	0.827	NCLDV	8003	0	33.300	16.700
k141_62264||full	0.553	0.160	0.000	0.007	0.027	0.553	dsDNAphage	12994	0	61.500	0.000
k141_6578238||full	0.173	0.653	0.010	0.000	0.253	0.653	NCLDV	9496	0	22.200	11.100
k141_4948054||full	0.107	0.787	0.050	0.007	0.407	0.787	NCLDV	5528	0	20.000	0.000
k141_3970930||full	1.000	0.647	0.710	0.447	0.987	1.000	dsDNAphage	11885	2	23.100	0.000
k141_6250892||full	0.380	0.527	0.190	0.040	0.820	0.820	lavidaviridae	6341	0	33.300	0.000
k141_2994968||full	0.140	0.533	0.075	0.007	0.147	0.533	NCLDV	5340	0	25.000	0.000
k141_713621||full	0.993	0.593	0.025	0.380	0.393	0.993	dsDNAphage	6778	1	60.000	0.000
k141_3971709||full	0.107	0.773	0.095	0.027	0.407	0.773	NCLDV	4904	0	20.000	0.000
k141_7229887||full	0.240	0.547	0.240	0.027	0.267	0.547	NCLDV	5617	0	14.300	0.000
k141_2669424||full	0.253	0.860	0.090	0.027	0.507	0.860	NCLDV	7242	0	40.000	0.000
k141_4298840||full	0.100	0.640	0.165	0.033	0.280	0.640	NCLDV	5052	0	25.000	0.000
k141_6904243||full	0.993	0.067	0.005	0.007	0.040	0.993	dsDNAphage	5263	3	37.500	12.500
k141_4621233||full	0.580	0.800	0.110	0.447	0.853	0.853	lavidaviridae	4518	0	50.000	0.000
k141_6580937||full	0.073	0.573	0.000	0.007	0.313	0.573	NCLDV	12010	0	16.700	8.300
k141_4299884||full	0.340	0.880	0.175	0.067	0.907	0.907	lavidaviridae	5778	0	33.300	0.000
k141_715470||full	0.227	0.660	0.065	0.107	0.487	0.660	NCLDV	5061	0	50.000	0.000
k141_2020285||full	0.960	0.480	0.080	0.240	0.687	0.960	dsDNAphage	20208	2	57.100	7.100
k141_2670735||full	0.140	0.527	0.180	0.013	0.360	0.527	NCLDV	5695	0	20.000	0.000
k141_6581282||full	0.420	0.860	0.990	0.307	0.713	0.990	RNA	4107	0	33.300	0.000
k141_7556483||full	0.847	0.067	0.020	0.013	0.120	0.847	dsDNAphage	10010	3	30.800	30.800
k141_7556811||full	0.947	0.560	0.105	0.160	0.153	0.947	dsDNAphage	6852	0	30.800	0.000
k141_2344694||full	0.080	0.607	0.040	0.000	0.173	0.607	NCLDV	10458	0	11.100	0.000
k141_7232298||full	nan	0.740	nan	nan	nan	0.740	NCLDV	5386	0	50.000	0.000
k141_7232447||full	0.093	0.967	0.070	0.007	0.360	0.967	NCLDV	6078	0	14.300	0.000
k141_3974782||full	0.967	0.073	0.000	0.007	0.053	0.967	dsDNAphage	29259	3	48.800	4.900
k141_1044286||full	0.547	nan	0.780	0.633	0.633	0.780	RNA	4756	0	50.000	0.000
k141_4623338||full	0.753	0.400	0.425	0.160	0.307	0.753	dsDNAphage	5444	0	23.100	0.000
k141_2345744||full	0.080	0.880	0.125	0.000	0.420	0.880	NCLDV	6642	0	16.700	0.000
k141_6906692||full	0.180	0.533	0.120	0.013	0.633	0.633	lavidaviridae	5371	0	16.700	0.000
k141_392915||full	0.787	0.940	0.240	0.333	0.427	0.940	NCLDV	7010	0	60.000	0.000
k141_1368589||full	1.000	0.173	0.140	0.633	0.440	1.000	dsDNAphage	5278	1	90.000	0.000
k141_1044979||full	0.060	0.800	0.135	0.007	0.387	0.800	NCLDV	7818	0	14.300	0.000
k141_7558377||full	0.053	0.853	0.045	0.007	0.393	0.853	NCLDV	5081	0	16.700	0.000
k141_3324263||full	0.100	0.693	0.075	0.000	0.367	0.693	NCLDV	8469	0	14.300	0.000
k141_6584082||full	0.853	0.947	0.015	0.027	0.680	0.947	NCLDV	61577	0	42.000	7.200
k141_1369653||full	0.953	0.573	0.075	0.773	0.953	0.953	dsDNAphage	11523	0	92.300	0.000
k141_7235601||full	0.647	0.527	0.145	0.007	0.247	0.647	dsDNAphage	8354	1	20.000	0.000
k141_2024549||full	0.253	0.927	0.175	0.120	0.667	0.927	NCLDV	7984	0	57.100	0.000
k141_3326274||full	0.133	0.880	0.095	0.033	0.280	0.880	NCLDV	6626	0	16.700	0.000
k141_2675334||full	0.340	0.407	0.175	0.053	0.847	0.847	lavidaviridae	6590	0	11.100	0.000
k141_3326878||full	0.833	0.020	0.000	0.000	0.113	0.833	dsDNAphage	11309	1	30.800	23.100
k141_5282555||full	0.147	0.813	0.055	0.027	0.387	0.813	NCLDV	12678	0	22.200	0.000
k141_3652884||full	0.193	0.587	0.090	0.007	0.333	0.587	NCLDV	5284	0	28.600	0.000
k141_2676598||full	0.200	0.560	0.045	0.000	0.160	0.560	NCLDV	6992	0	28.600	0.000
k141_3003793||full	0.353	0.580	0.245	0.100	0.400	0.580	NCLDV	5636	0	33.300	0.000
k141_1049091||full	0.560	0.880	0.115	0.060	0.767	0.880	NCLDV	5229	0	33.300	0.000
k141_721850||full	0.073	0.660	0.000	0.000	0.120	0.660	NCLDV	11066	0	27.300	9.100
k141_6587497||full	0.200	0.813	0.000	0.007	0.200	0.813	NCLDV	10453	0	33.300	16.700
k141_2350337||full	0.193	0.967	0.100	0.000	0.880	0.967	NCLDV	7195	0	16.700	0.000
k141_1372544||full	0.313	0.727	0.050	0.193	0.413	0.727	NCLDV	5859	0	12.500	0.000
k141_71973||full	0.293	0.873	0.225	0.007	0.993	0.993	lavidaviridae	7723	1	25.000	0.000
k141_1373072||full	0.913	0.033	0.000	0.000	0.007	0.913	dsDNAphage	70933	1	8.200	4.100
k141_6912246||full	0.600	0.047	0.015	0.000	0.013	0.600	dsDNAphage	6081	1	28.600	14.300
k141_5608308||full	0.287	0.667	0.245	0.013	0.213	0.667	NCLDV	5083	0	20.000	0.000
k141_1373400||full	0.960	0.993	0.095	0.133	0.200	0.993	NCLDV	6712	0	8.300	0.000
k141_1703226||full	0.373	0.787	0.185	0.000	0.667	0.787	NCLDV	22015	0	6.200	0.000
k141_5608981||full	0.127	0.933	0.135	0.027	0.467	0.933	NCLDV	10050	0	25.000	0.000
k141_4308680||full	0.713	0.707	0.235	0.300	0.567	0.713	dsDNAphage	5165	0	75.000	0.000
k141_6913406||full	0.893	0.173	0.190	0.793	0.727	0.893	dsDNAphage	7078	0	80.000	0.000
k141_1051423||full	0.947	0.407	0.170	0.740	0.447	0.947	dsDNAphage	6111	0	100.000	0.000
k141_7240230||full	0.833	0.193	0.040	0.200	0.167	0.833	dsDNAphage	6302	0	14.300	0.000
k141_3330442||full	0.813	0.593	0.020	0.053	0.720	0.813	dsDNAphage	7570	0	36.400	9.100
k141_2679630||full	0.227	0.720	0.060	0.047	0.493	0.720	NCLDV	5403	0	33.300	0.000
k141_3330769||full	1.000	0.887	0.250	0.913	0.993	1.000	dsDNAphage	6761	3	100.000	0.000
k141_5936633||full	0.627	0.707	0.235	0.360	0.973	0.973	lavidaviridae	5812	0	40.000	0.000
k141_3656953||full	0.320	0.620	0.305	0.053	0.473	0.620	NCLDV	8458	0	33.300	0.000
k141_400720||full	0.727	0.587	0.145	0.073	0.520	0.727	dsDNAphage	6485	1	25.000	0.000
k141_7241443||full	0.687	0.320	0.685	0.173	0.813	0.813	lavidaviridae	7610	0	20.000	0.000
k141_4310443||full	0.280	0.887	0.275	0.027	0.507	0.887	NCLDV	4854	0	20.000	0.000
k141_7566297||full	0.553	0.307	0.425	0.033	0.427	0.553	dsDNAphage	4243	0	20.000	0.000
k141_3331973||full	1.000	0.133	0.570	0.873	0.627	1.000	dsDNAphage	7616	4	50.000	0.000
k141_4310793||full	0.040	0.893	0.035	0.000	0.200	0.893	NCLDV	4955	0	20.000	0.000
k141_2354679||full	0.493	0.733	0.250	0.293	0.987	0.987	lavidaviridae	5147	0	33.300	0.000
k141_2355260||full	0.293	0.660	0.235	0.000	0.267	0.660	NCLDV	33406	0	4.000	0.000
k141_5938408||full	1.000	0.847	0.220	0.653	0.687	1.000	dsDNAphage	6623	3	100.000	0.000
k141_1707017||full	0.767	0.473	0.005	0.000	0.440	0.767	dsDNAphage	7230	1	28.600	14.300
k141_2032176||full	0.640	0.447	0.035	0.007	0.100	0.640	dsDNAphage	71275	1	13.600	0.000
k141_4633941||full	1.000	0.873	0.285	0.827	0.867	1.000	dsDNAphage	5581	2	60.000	0.000
k141_402980||full	0.807	0.560	0.130	0.480	0.673	0.807	dsDNAphage	5573	0	80.000	0.000
k141_7568762||full	0.693	0.507	0.000	0.000	0.047	0.693	dsDNAphage	5316	1	33.300	16.700
k141_3986290||full	0.353	0.613	0.520	0.320	0.833	0.833	lavidaviridae	4891	0	33.300	0.000
k141_4964502||full	0.007	0.853	0.180	0.013	0.267	0.853	NCLDV	7306	0	14.300	0.000
k141_4313749||full	0.067	0.607	0.005	0.000	0.000	0.607	NCLDV	7170	0	12.500	0.000
k141_1708772||full	0.413	0.640	0.020	0.033	0.260	0.640	NCLDV	4593	0	28.600	0.000
k141_3661428||full	0.940	0.947	0.275	0.113	0.800	0.947	NCLDV	5477	0	50.000	0.000
k141_5291055||full	0.373	0.320	0.535	0.153	0.900	0.900	lavidaviridae	8008	0	25.000	0.000
k141_5291065||full	0.607	0.487	0.300	0.107	0.273	0.607	dsDNAphage	5390	0	33.300	0.000
k141_3661595||full	0.967	0.920	0.365	0.680	0.993	0.993	lavidaviridae	6149	1	66.700	0.000
k141_5291367||full	0.807	0.447	0.000	0.000	0.267	0.807	dsDNAphage	7969	2	18.200	9.100
k141_1057706||full	0.120	0.807	0.160	0.000	0.127	0.807	NCLDV	5015	0	16.700	0.000
k141_3013137||full	1.000	0.493	0.010	0.020	0.140	1.000	dsDNAphage	37655	3	34.000	2.100
k141_80373||full	0.867	0.953	0.055	0.027	0.387	0.953	NCLDV	7401	0	25.000	0.000
k141_3988677||full	0.140	0.573	0.080	0.013	0.113	0.573	NCLDV	7161	0	16.700	0.000
k141_1381711||full	0.527	0.347	0.100	0.020	0.500	0.527	dsDNAphage	8572	0	14.300	0.000
k141_1058746||full	0.047	0.620	0.000	0.000	0.007	0.620	NCLDV	5568	0	20.000	0.000
k141_1381769||full	0.980	0.927	0.530	0.793	0.887	0.980	dsDNAphage	7969	1	50.000	0.000
k141_731009||full	1.000	0.387	0.030	0.020	0.313	1.000	dsDNAphage	36361	4	55.200	0.000
k141_1381941||full	1.000	0.440	0.135	0.480	0.547	1.000	dsDNAphage	8609	4	70.000	0.000
k141_80991||full	1.000	0.227	0.225	0.547	0.467	1.000	dsDNAphage	20367	3	20.700	0.000
k141_7572315||full	0.600	0.613	0.235	0.133	0.960	0.960	lavidaviridae	6545	0	50.000	0.000
k141_4316541||full	0.360	0.793	0.040	0.047	0.513	0.793	NCLDV	7009	0	33.300	0.000
k141_731562||full	1.000	0.093	0.015	0.027	0.040	1.000	dsDNAphage	6270	2	38.500	7.700
k141_2360039||full	0.840	0.013	0.000	0.000	0.000	0.840	dsDNAphage	87595	12	28.400	36.500
k141_4967716||full	0.300	0.713	0.175	0.053	0.407	0.713	NCLDV	8181	0	33.300	0.000
k141_407576||full	0.373	0.333	0.205	0.013	0.660	0.660	lavidaviridae	11254	0	9.100	0.000
k141_6922210||full	0.200	0.533	0.005	0.000	0.453	0.533	NCLDV	8922	0	25.000	12.500
k141_4639443||full	0.127	0.787	0.010	0.007	0.180	0.787	NCLDV	6602	0	25.000	12.500
k141_7573976||full	0.980	0.567	0.000	0.087	0.547	0.980	dsDNAphage	12879	0	35.700	7.100
k141_4319455||full	0.700	0.020	0.000	0.000	0.027	0.700	dsDNAphage	18507	1	29.400	17.600
k141_1714686||full	0.447	0.733	0.325	0.153	0.887	0.887	lavidaviridae	6822	0	16.700	0.000
k141_7576183||full	0.527	0.253	0.285	0.120	0.440	0.527	dsDNAphage	5579	0	25.000	0.000
k141_3993127||full	0.973	0.500	0.445	0.107	0.987	0.987	lavidaviridae	9661	0	45.500	0.000
k141_4320416||full	0.920	0.540	0.280	0.587	0.053	0.920	dsDNAphage	5536	0	28.600	0.000
k141_6924776||full	0.087	0.787	0.165	0.020	0.340	0.787	NCLDV	5074	0	25.000	0.000
k141_3017928||full	0.500	0.553	0.445	0.053	0.307	0.553	NCLDV	5873	0	33.300	0.000
k141_1386066||full	0.040	0.993	0.070	0.007	0.287	0.993	NCLDV	8421	0	16.700	0.000
k141_6601210||full	0.093	0.980	0.065	0.000	0.213	0.980	NCLDV	8069	0	14.300	0.000
k141_7576920||full	0.853	0.707	0.835	0.300	0.993	0.993	lavidaviridae	5798	0	20.000	0.000
k141_3019296||full	0.167	0.513	0.005	0.040	0.293	0.513	NCLDV	5685	0	50.000	16.700
k141_5298569||full	0.520	0.713	0.290	0.627	0.993	0.993	lavidaviridae	4625	0	50.000	0.000
k141_3669054||full	0.993	0.887	0.105	0.860	0.907	0.993	dsDNAphage	9133	2	95.500	0.000
k141_4322480||full	0.587	1.000	0.255	0.167	0.987	1.000	NCLDV	7797	0	33.300	0.000
k141_3020251||full	0.053	0.827	0.020	0.013	0.187	0.827	NCLDV	4456	0	25.000	0.000
k141_1065816||full	0.593	0.587	0.005	0.007	0.293	0.593	dsDNAphage	10462	0	42.900	7.100
k141_737842||full	0.533	0.633	0.000	0.000	0.080	0.633	NCLDV	5319	0	22.200	11.100
k141_7254281||full	0.887	0.167	0.340	0.740	0.133	0.887	dsDNAphage	5085	0	8.300	0.000
k141_5300203||full	0.580	0.200	0.255	0.133	0.347	0.580	dsDNAphage	9940	0	9.100	0.000
k141_1389565||full	0.993	0.160	0.070	0.093	0.353	0.993	dsDNAphage	24679	5	50.000	0.000
k141_5624456||full	0.687	0.613	0.395	0.067	0.853	0.853	lavidaviridae	10989	0	20.000	0.000
k141_3671903||full	1.000	0.900	0.130	0.733	0.993	1.000	dsDNAphage	8907	3	77.800	0.000
k141_4975441||full	0.773	0.220	0.000	0.000	0.067	0.773	dsDNAphage	11178	2	25.000	41.700
k141_5951704||full	0.547	0.320	0.685	0.067	0.840	0.840	lavidaviridae	4807	0	16.700	0.000
k141_1068432||full	0.300	0.827	0.230	0.173	0.813	0.827	NCLDV	5459	0	33.300	0.000
k141_3023436||full	0.280	1.000	0.000	0.007	0.007	1.000	NCLDV	14250	0	26.700	6.700
k141_90516||full	0.060	0.880	0.055	0.013	0.167	0.880	NCLDV	7057	0	16.700	0.000
k141_5625982||full	0.980	0.113	0.075	0.153	0.353	0.980	dsDNAphage	13053	0	14.800	3.700
k141_90697||full	0.367	0.780	0.095	0.033	0.660	0.780	NCLDV	9752	0	25.000	0.000
k141_7257572||full	0.160	0.967	0.075	0.013	0.320	0.967	NCLDV	5833	0	25.000	0.000
k141_5626690||full	0.833	0.993	0.290	0.873	1.000	1.000	lavidaviridae	5610	0	40.000	0.000
k141_2368720||full	0.467	0.987	0.370	0.453	0.993	0.993	lavidaviridae	5203	0	33.300	0.000
k141_741450||full	0.587	0.473	0.310	0.593	0.507	0.593	ssDNA	5237	0	50.000	0.000
k141_1721923||full	0.260	0.947	0.095	0.013	0.787	0.947	NCLDV	7770	0	28.600	0.000
k141_4648310||full	0.180	0.553	0.045	0.020	0.100	0.553	NCLDV	7060	0	25.000	0.000
k141_7583367||full	0.847	0.793	0.150	0.607	0.740	0.847	dsDNAphage	5911	0	57.100	0.000
k141_7258536||full	1.000	0.347	0.055	0.467	0.360	1.000	dsDNAphage	9780	1	95.000	0.000
k141_7583812||full	0.073	0.560	0.000	0.000	0.007	0.560	NCLDV	6168	0	16.700	0.000
k141_2047880||full	0.207	0.673	0.090	0.033	0.740	0.740	lavidaviridae	6751	0	33.300	0.000
k141_2048020||full	0.087	0.907	0.060	0.007	0.527	0.907	NCLDV	6502	0	16.700	0.000
k141_2698585||full	0.347	0.853	0.090	0.100	0.700	0.853	NCLDV	6229	0	50.000	0.000
k141_4001754||full	0.220	0.840	0.150	0.100	0.747	0.840	NCLDV	5473	0	33.300	0.000
k141_1395273||full	0.927	0.153	0.470	0.920	0.547	0.927	dsDNAphage	5430	0	33.300	0.000
k141_5306515||full	0.800	0.467	0.065	0.680	0.133	0.800	dsDNAphage	6405	0	38.500	0.000
k141_1725133||full	0.173	0.613	0.120	0.027	0.273	0.613	NCLDV	5621	0	25.000	0.000
k141_3351471||full	0.600	0.933	0.765	0.880	0.993	0.993	lavidaviridae	6603	0	50.000	0.000
k141_3678338||full	0.333	0.227	0.000	0.007	0.513	0.513	lavidaviridae	4928	0	40.000	20.000
k141_5631361||full	0.913	0.487	0.085	0.007	0.333	0.913	dsDNAphage	6977	1	22.200	0.000
k141_4003941||full	0.380	0.753	0.065	0.013	0.033	0.753	NCLDV	6735	0	9.100	0.000
k141_6284245||full	1.000	0.567	0.150	0.353	0.653	1.000	dsDNAphage	8662	1	57.100	0.000
k141_4004210||full	0.707	0.807	0.045	0.140	0.633	0.807	NCLDV	5091	0	37.500	0.000
k141_7262877||full	0.433	0.580	0.015	0.013	0.140	0.580	NCLDV	5069	0	50.000	12.500
k141_5631765||full	0.207	0.993	0.110	0.047	0.780	0.993	NCLDV	7436	0	33.300	0.000
k141_3031111||full	0.740	0.720	0.110	0.067	0.560	0.740	dsDNAphage	7969	1	40.000	0.000
k141_5959550||full	0.120	0.500	0.000	0.000	0.187	0.500	NCLDV	8268	0	40.000	20.000
k141_2703809||full	0.240	0.660	0.425	0.007	0.193	0.660	NCLDV	5536	0	20.000	0.000
k141_1728948||full	0.120	0.653	0.005	0.020	0.413	0.653	NCLDV	4993	0	33.300	16.700
k141_7589921||full	0.353	0.973	0.140	0.007	0.847	0.973	NCLDV	18167	1	23.500	0.000
k141_6938566||full	0.233	0.713	0.165	0.007	0.180	0.713	NCLDV	6582	0	16.700	0.000
k141_6615877||full	1.000	0.240	0.080	0.387	0.313	1.000	dsDNAphage	12209	8	75.000	0.000
k141_99541||full	0.087	0.767	0.110	0.007	0.433	0.767	NCLDV	6768	0	20.000	0.000
k141_1400646||full	0.413	0.873	0.375	0.120	0.993	0.993	lavidaviridae	6950	0	14.300	0.000
k141_3682664||full	1.000	0.287	0.325	0.493	0.613	1.000	dsDNAphage	9240	2	66.700	0.000
k141_6616982||full	0.813	0.660	0.185	0.033	0.467	0.813	dsDNAphage	5979	1	25.000	0.000
k141_5313346||full	0.213	0.660	0.135	0.007	0.140	0.660	NCLDV	9773	0	18.200	0.000
k141_1731948||full	0.533	0.893	0.040	0.053	0.753	0.893	NCLDV	7618	0	66.700	0.000
k141_6941422||full	0.180	0.933	0.110	0.027	0.573	0.933	NCLDV	4993	0	20.000	0.000
k141_7268964||full	0.013	0.700	0.000	0.000	0.000	0.700	NCLDV	5120	0	20.000	0.000
k141_3685089||full	0.907	0.807	0.185	0.067	0.527	0.907	dsDNAphage	6327	1	33.300	0.000
k141_6942385||full	0.880	0.453	0.255	0.233	0.907	0.907	lavidaviridae	19636	0	36.400	0.000
k141_6619314||full	0.673	0.260	0.025	0.067	0.040	0.673	dsDNAphage	5586	0	33.300	11.100
k141_4338479||full	0.273	0.780	0.015	0.000	0.273	0.780	NCLDV	5721	0	33.300	16.700
k141_4659666||full	0.140	0.620	0.000	0.000	0.167	0.620	NCLDV	5518	0	40.000	20.000
k141_5316474||full	1.000	0.967	0.125	0.960	0.900	1.000	dsDNAphage	7119	0	70.600	0.000
k141_1735073||full	0.160	0.893	0.245	0.000	0.540	0.893	NCLDV	5735	0	20.000	0.000
k141_7595976||full	0.113	0.713	0.120	0.027	0.533	0.713	NCLDV	6479	0	25.000	0.000
k141_1406801||full	0.093	0.540	0.000	0.000	0.113	0.540	NCLDV	5293	0	33.300	16.700
k141_106453||full	0.480	0.747	0.335	0.133	0.887	0.887	lavidaviridae	11186	0	14.300	0.000
k141_4342063||full	0.973	0.140	0.310	0.447	0.333	0.973	dsDNAphage	11762	0	25.900	0.000
k141_6623222||full	0.933	0.367	0.000	0.000	0.020	0.933	dsDNAphage	25527	1	23.500	11.800
k141_3040333||full	0.933	0.487	0.155	0.547	0.273	0.933	dsDNAphage	6223	3	33.300	0.000
k141_6294502||full	0.293	0.553	0.245	0.073	0.280	0.553	NCLDV	5899	0	33.300	0.000
k141_6623708||full	0.227	0.800	0.330	0.027	0.700	0.800	NCLDV	5249	0	25.000	0.000
k141_5319387||full	0.013	0.853	0.000	0.000	0.033	0.853	NCLDV	12415	0	16.700	8.300
k141_5319528||full	1.000	0.627	0.320	0.973	0.927	1.000	dsDNAphage	5505	1	100.000	0.000
k141_1408364||full	0.973	0.280	0.355	0.840	0.593	0.973	dsDNAphage	5030	3	80.000	0.000
k141_3690557||full	0.607	0.247	0.020	0.073	0.133	0.607	dsDNAphage	6841	0	75.000	25.000
k141_1739521||full	0.153	0.847	0.000	0.000	0.020	0.847	NCLDV	6229	0	28.600	14.300
