filename,contig_id,contig_length,provirus,proviral_length,gene_count,viral_genes,host_genes,checkv_quality,miuvig_quality,completeness,completeness_method,contamination,kmer_freq,warnings,GenomeID,secondary_cluster,Representative,votu.id,VC.Status,Realm,Kingdom,Phylum,Class,Order,Family,VC,VIRSorter category,Circular,Prophage,Gene count,Strand switches,potential AMG count,Transposase present,Possible Non-Viral Contig,Viral hypothetical genes,Viral genes with host benefits,Viral genes with unknown function,Viral replication genes,Viral genes with viral benefits,Viral structure genes
Miranda,k141_675977||full,7060,No,NA,11,0,8,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Miranda_k141_675977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,FALSE,11,2,0,FALSE,0.09090909090909093,10,1,0,0,0,0
Miranda,k141_6539188||full,6332,No,NA,5,0,2,Low-quality,Genome-fragment,4.47,AAI-based (high-confidence),0,1,no viral genes detected,Miranda_k141_6539188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,FALSE,5,2,0,FALSE,0,3,0,1,1,0,0
Miranda,k141_2956617||full,5196,No,NA,10,0,1,Low-quality,Genome-fragment,7.46,AAI-based (medium-confidence),0,1,no viral genes detected,Miranda_k141_2956617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,FALSE,10,0,0,FALSE,0.1,7,1,0,2,0,0
Miranda,k141_6213815||full,6202,No,NA,9,0,1,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Miranda_k141_6213815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,FALSE,9,3,0,FALSE,0.1111111111111111,6,1,1,1,0,0
Miranda,k141_1654577||full,6099,No,NA,3,0,2,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Miranda_k141_1654577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,FALSE,3,1,0,FALSE,0,2,0,1,0,0,0
Miranda,k141_1002906||full,5605,No,NA,4,0,2,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Miranda_k141_1002906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,FALSE,4,1,0,FALSE,0,4,0,0,0,0,0
Miranda,k141_7191962||full,11559,No,NA,4,0,0,Not-determined,Genome-fragment,NA,NA,0,1.03,no viral genes detected,Miranda_k141_7191962,2100_0,TRUE,vOTU1291,Singleton,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,,2,FALSE,FALSE,4,0,0,FALSE,0,4,0,0,0,0,0
Miranda,k141_352525||full,10266,No,NA,6,0,0,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Miranda_k141_352525,2021_0,TRUE,vOTU1151,Singleton,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,,2,FALSE,FALSE,6,0,0,FALSE,0,6,0,0,0,0,0
Miranda,k141_6541475||full,5608,No,NA,3,0,0,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Miranda_k141_6541475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,FALSE,3,0,0,FALSE,0,3,0,0,0,0,0
Miranda,k141_7518251||full,55505,No,NA,53,25,1,Low-quality,Genome-fragment,28.3,AAI-based (medium-confidence),0,1.01,NA,Miranda_k141_7518251,526_0,TRUE,vOTU1305,Singleton,Varidnaviria,Bamfordvirae,Nucleocytoviricota,Megaviricetes,Pimascovirales,Iridoviridae,,1,FALSE,FALSE,53,21,2,FALSE,0.03773584905660377,42,3,3,5,0,0
Miranda,k141_5889360||full,5745,No,NA,4,0,2,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Miranda_k141_5889360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,FALSE,4,2,0,FALSE,0,4,0,0,0,0,0
Miranda,k141_4261403||full,5370,No,NA,4,0,2,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Miranda_k141_4261403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,FALSE,4,1,0,FALSE,0.25,3,1,0,0,0,0
Miranda,k141_3283862||full,8057,No,NA,9,2,0,Low-quality,Genome-fragment,13.61,AAI-based (medium-confidence),0,1,NA,Miranda_k141_3283862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,FALSE,9,0,0,FALSE,0,7,0,1,1,0,0
Miranda,k141_3936427||full,7557,No,NA,4,1,0,Low-quality,Genome-fragment,4.06,HMM-based (lower-bound),0,1.01,NA,Miranda_k141_3936427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,FALSE,4,0,0,FALSE,0,2,0,1,1,0,0
Miranda,k141_5890836||full,6063,No,NA,4,0,2,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Miranda_k141_5890836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,FALSE,4,1,0,TRUE,0,3,0,1,0,0,0
Miranda,k141_679518||full,7299,No,NA,5,0,2,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Miranda_k141_679518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,FALSE,5,3,0,FALSE,0,2,0,1,1,0,1
Miranda,k141_3285078||full,5377,No,NA,6,0,1,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Miranda_k141_3285078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,FALSE,6,2,0,FALSE,0,6,0,0,0,0,0
Miranda,k141_29186||full,10034,No,NA,8,0,5,Low-quality,Genome-fragment,11.25,AAI-based (medium-confidence),0,1,no viral genes detected,Miranda_k141_29186,522_0,TRUE,vOTU1129,Singleton,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,,2,FALSE,FALSE,8,1,0,FALSE,0.125,7,1,0,0,0,0
Miranda,k141_4914955||full,14219,No,NA,9,7,0,Low-quality,Genome-fragment,22.24,AAI-based (high-confidence),0,1,NA,Miranda_k141_4914955,2052_0,TRUE,vOTU1209,Outlier,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Crassvirales,Unclassified,,1,FALSE,FALSE,9,0,0,FALSE,0,4,0,5,0,0,0
Miranda,k141_6217810||full,12126,No,NA,9,0,5,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Miranda_k141_6217810,2075_0,TRUE,vOTU1253,Singleton,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,,2,FALSE,FALSE,9,2,0,TRUE,0,9,0,0,0,0,0
Miranda,k141_7520792||full,5087,No,NA,5,0,4,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Miranda_k141_7520792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,FALSE,5,1,0,FALSE,0,5,0,0,0,0,0
Miranda,k141_4915205||full,6408,No,NA,2,0,0,Not-determined,Genome-fragment,NA,NA,0,1.01,no viral genes detected,Miranda_k141_4915205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,FALSE,2,0,0,FALSE,0,2,0,0,0,0,0
Miranda,k141_2961181||full,5266,No,NA,4,0,2,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Miranda_k141_2961181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,FALSE,4,0,0,FALSE,0,4,0,0,0,0,0
Miranda,k141_1659121||full,7494,No,NA,9,0,6,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Miranda_k141_1659121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,FALSE,9,3,0,FALSE,0,8,0,1,0,0,0
Miranda,k141_1984145||full,5602,No,NA,4,0,4,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Miranda_k141_1984145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,FALSE,4,0,0,FALSE,0.25,3,1,0,0,0,0
Miranda,k141_2961401||full,18873,No,NA,22,12,0,Low-quality,Genome-fragment,25.49,AAI-based (medium-confidence),0,1,NA,Miranda_k141_2961401,969_0,TRUE,vOTU1130,Clustered,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Schitoviridae,Unclassified,942_0,1,FALSE,FALSE,22,3,1,FALSE,0,11,0,8,2,0,1
Miranda,k141_1659498||full,5517,No,NA,3,0,0,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Miranda_k141_1659498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,FALSE,3,1,0,FALSE,0,1,0,1,1,0,0
Miranda,k141_7196267||full,17478,No,NA,4,0,2,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Miranda_k141_7196267,2101_0,TRUE,vOTU1292,Singleton,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,,1,FALSE,FALSE,4,0,0,FALSE,0,4,0,0,0,0,0
Miranda,k141_1007961||full,11734,No,NA,9,0,8,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Miranda_k141_1007961,1964_0,TRUE,vOTU1053,Singleton,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,,2,FALSE,FALSE,9,3,0,FALSE,0,8,0,1,0,0,0
Miranda,k141_1333450||full,18408,No,NA,12,3,2,Low-quality,Genome-fragment,20.77,HMM-based (lower-bound),0,1,NA,Miranda_k141_1333450,1966_0,TRUE,vOTU1064,Clustered,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,1066_0,1,FALSE,FALSE,12,0,0,FALSE,0,11,0,0,0,0,1
Miranda,k141_1985492||full,5451,No,NA,6,0,1,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Miranda_k141_1985492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,FALSE,6,0,0,FALSE,0,5,0,0,1,0,0
Miranda,k141_3613382||full,5611,No,NA,7,0,5,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Miranda_k141_3613382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,FALSE,7,4,0,FALSE,0,5,0,2,0,0,0
Miranda,k141_2310578||full,6340,No,NA,8,0,4,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Miranda_k141_2310578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,FALSE,8,2,1,FALSE,0.125,7,1,0,0,0,0
Miranda,k141_5243110||full,9188,No,NA,9,0,4,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Miranda_k141_5243110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,FALSE,9,6,0,FALSE,0.2222222222222222,7,2,0,0,0,0
Miranda,k141_6220477||full,13975,No,NA,14,0,0,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Miranda_k141_6220477,2076_0,TRUE,vOTU1254,Singleton,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,,2,FALSE,FALSE,14,1,0,FALSE,0.07142857142857142,12,1,0,1,0,0
Miranda,k141_5568674||full,7676,No,NA,2,0,2,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Miranda_k141_5568674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,FALSE,2,0,0,FALSE,0,2,0,0,0,0,0
Miranda,k141_2311659||full,10111,No,NA,12,0,4,Low-quality,Genome-fragment,5.79,AAI-based (medium-confidence),0,1,no viral genes detected,Miranda_k141_2311659,1994_0,TRUE,vOTU1109,Singleton,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,,2,FALSE,FALSE,12,2,0,FALSE,0,12,0,0,0,0,0
Miranda,k141_7523748||full,7032,No,NA,6,0,0,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Miranda_k141_7523748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,FALSE,6,2,0,FALSE,0,5,0,1,0,0,0
Miranda,k141_683535||full,6240,No,NA,7,0,3,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Miranda_k141_683535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,FALSE,7,2,0,FALSE,0,7,0,0,0,0,0
Miranda,k141_6547546||full,11798,No,NA,10,0,2,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Miranda_k141_6547546,2084_0,TRUE,vOTU1266,Singleton,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,,2,FALSE,FALSE,10,3,1,FALSE,0,9,0,0,1,0,0
Miranda,k141_358921||full,6643,No,NA,2,0,1,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Miranda_k141_358921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,FALSE,2,0,0,FALSE,0,2,0,0,0,0,0
Miranda,k141_7524275||full,7375,No,NA,8,0,3,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Miranda_k141_7524275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,FALSE,8,4,0,FALSE,0,7,0,0,1,0,0
Miranda,k141_1335406||full,6998,No,NA,4,1,0,Low-quality,Genome-fragment,4,HMM-based (lower-bound),0,1,NA,Miranda_k141_1335406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,FALSE,4,1,0,FALSE,0,4,0,0,0,0,0
Miranda,k141_360482||full,5404,No,NA,7,0,1,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Miranda_k141_360482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,FALSE,7,2,0,FALSE,0,5,0,0,2,0,0
Miranda,k141_5896728||full,6943,No,NA,7,0,2,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Miranda_k141_5896728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,FALSE,7,2,0,FALSE,0,7,0,0,0,0,0
Miranda,k141_4269215||full,39532,No,NA,57,8,0,Low-quality,Genome-fragment,49.11,HMM-based (lower-bound),0,1.02,NA,Miranda_k141_4269215,2039_0,TRUE,vOTU1182,Clustered,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,1743_0,1,FALSE,FALSE,57,0,0,FALSE,0.0175438596491228,44,1,10,1,0,1
Miranda,k141_2966311||full,5738,No,NA,7,0,0,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Miranda_k141_2966311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,FALSE,7,2,0,FALSE,0,7,0,0,0,0,0
Miranda,k141_2640177||full,5347,No,NA,7,0,2,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Miranda_k141_2640177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,FALSE,7,1,0,FALSE,0,7,0,0,0,0,0
Miranda,k141_35185||full,7401,No,NA,7,0,6,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Miranda_k141_35185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,FALSE,7,1,0,FALSE,0,7,0,0,0,0,0
Miranda,k141_1011953||full,6633,No,NA,6,0,0,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Miranda_k141_1011953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,FALSE,6,2,0,TRUE,0,3,0,0,3,0,0
Miranda,k141_3617390||full,5610,No,NA,5,5,0,Low-quality,Genome-fragment,7.54,AAI-based (high-confidence),0,1,NA,Miranda_k141_3617390,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,FALSE,5,0,0,FALSE,0,0,0,4,1,0,0
Miranda,k141_7201047||full,6176,No,NA,6,0,5,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Miranda_k141_7201047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,FALSE,6,0,0,FALSE,0,6,0,0,0,0,0
Miranda,k141_4921371||lt2gene,9612,No,NA,2,0,1,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Miranda_k141_4921371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,FALSE,2,1,0,FALSE,0,1,0,1,0,0,0
Miranda,k141_7526857||full,5232,No,NA,4,0,2,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Miranda_k141_7526857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,FALSE,4,2,0,FALSE,0,4,0,0,0,0,0
Miranda,k141_5572260||full,6792,No,NA,3,0,1,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Miranda_k141_5572260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,FALSE,3,2,0,FALSE,0,3,0,0,0,0,0
Miranda,k141_4270644||full,5423,Yes,1346,3,1,2,Low-quality,Genome-fragment,0.6,HMM-based (lower-bound),75.18,1,NA,Miranda_k141_4270644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Miranda,k141_7527155||full,6945,No,NA,6,0,1,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Miranda_k141_7527155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,FALSE,6,1,1,TRUE,0,5,0,1,0,0,0
Miranda,k141_1665590||full,6419,No,NA,8,1,0,Low-quality,Genome-fragment,1.4,HMM-based (lower-bound),0,1,NA,Miranda_k141_1665590,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,FALSE,8,0,0,FALSE,0,8,0,0,0,0,0
Miranda,k141_3292861||full,7336,No,NA,5,0,1,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Miranda_k141_3292861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,FALSE,5,0,0,FALSE,0,4,0,1,0,0,0
Miranda,k141_1665697||full,7463,No,NA,15,1,0,Low-quality,Genome-fragment,4.73,HMM-based (lower-bound),0,1,NA,Miranda_k141_1665697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,FALSE,15,2,0,FALSE,0,15,0,0,0,0,0
Miranda,k141_687472||full,9160,No,NA,2,0,0,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Miranda_k141_687472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,FALSE,2,0,0,FALSE,0,1,0,1,0,0,0
Miranda,k141_37031||full,9134,No,NA,10,0,3,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Miranda_k141_37031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,FALSE,10,2,0,FALSE,0.1,9,1,0,0,0,0
Miranda,k141_1339029||full,7934,No,NA,8,0,0,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Miranda_k141_1339029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,FALSE,8,3,0,FALSE,0.125,7,1,0,0,0,0
Miranda,k141_3293476||full,9869,No,NA,14,4,0,Low-quality,Genome-fragment,4.42,HMM-based (lower-bound),0,1,NA,Miranda_k141_3293476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,FALSE,14,0,0,FALSE,0,10,0,3,1,0,0
Miranda,k141_4922611||full,8979,No,NA,8,2,1,Low-quality,Genome-fragment,16.5,HMM-based (lower-bound),0,1,NA,Miranda_k141_4922611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,FALSE,8,2,1,FALSE,0,7,0,0,0,0,1
Miranda,k141_7528317||full,14466,No,NA,14,1,1,Low-quality,Genome-fragment,38.07,AAI-based (medium-confidence),0,1,NA,Miranda_k141_7528317,482_0,TRUE,vOTU1306,Singleton,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,,1,FALSE,FALSE,14,0,0,FALSE,0,10,0,3,0,0,1
Miranda,k141_2642847||full,5671,No,NA,6,1,0,Low-quality,Genome-fragment,2.54,HMM-based (lower-bound),0,1,NA,Miranda_k141_2642847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,FALSE,6,0,0,FALSE,0,6,0,0,0,0,0
Miranda,k141_5900201||full,6981,No,NA,8,0,1,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Miranda_k141_5900201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,FALSE,8,1,0,FALSE,0,8,0,0,0,0,0
Miranda,k141_5249753||full,6220,No,NA,6,0,2,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Miranda_k141_5249753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,FALSE,6,2,0,FALSE,0,6,0,0,0,0,0
Miranda,k141_5250251||full,9683,No,NA,12,0,3,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Miranda_k141_5250251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,FALSE,12,5,0,FALSE,0,10,0,0,2,0,0
Miranda,k141_364380||full,19513,No,NA,15,0,8,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Miranda_k141_364380,839_0,TRUE,vOTU1157,Singleton,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,,1,FALSE,FALSE,15,0,1,FALSE,0.13333333333333333,13,2,0,0,0,0
Miranda,k141_6553439||full,9742,No,NA,5,0,4,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Miranda_k141_6553439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,FALSE,5,2,0,FALSE,0,5,0,0,0,0,0
Miranda,k141_6878500||full,8361,No,NA,7,0,3,Not-determined,Genome-fragment,NA,NA,0,1.02,no viral genes detected,Miranda_k141_6878500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,FALSE,7,2,0,FALSE,0,7,0,0,0,0,0
Miranda,k141_1340609||full,8264,No,NA,8,0,6,Low-quality,Genome-fragment,17.82,AAI-based (medium-confidence),0,1,no viral genes detected,Miranda_k141_1340609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,FALSE,8,1,0,FALSE,0.125,6,1,0,0,0,1
Miranda,k141_39208||full,9241,No,NA,7,0,3,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Miranda_k141_39208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,FALSE,7,3,0,FALSE,0,7,0,0,0,0,0
Miranda,k141_3947759||full,6315,No,NA,5,0,3,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Miranda_k141_3947759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,FALSE,5,4,0,FALSE,0,5,0,0,0,0,0
Miranda,k141_7530516||full,6104,No,NA,4,0,3,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Miranda_k141_7530516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,FALSE,4,1,1,FALSE,0,4,0,0,0,0,0
Miranda,k141_2971046||full,5118,No,NA,4,0,2,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Miranda_k141_2971046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,FALSE,4,1,0,FALSE,0.25,3,1,0,0,0,0
Miranda,k141_3296129||full,5385,No,NA,3,0,2,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Miranda_k141_3296129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,FALSE,3,2,0,FALSE,0,3,0,0,0,0,0
Miranda,k141_4925699||full,5155,No,NA,6,0,5,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Miranda_k141_4925699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,FALSE,6,3,1,FALSE,0,5,0,1,0,0,0
Miranda,k141_4598298||full,115479,No,NA,163,19,4,Medium-quality,Genome-fragment,69.2,AAI-based (medium-confidence),0,1,NA,Miranda_k141_4598298,496_0,TRUE,vOTU1199,Singleton,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,,1,FALSE,FALSE,163,23,3,FALSE,0.03680981595092025,131,7,16,6,1,2
Miranda,k141_3948856||full,6452,No,NA,8,0,3,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Miranda_k141_3948856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,FALSE,8,3,0,FALSE,0.25,5,2,1,0,0,0
Miranda,k141_3949255||full,5479,No,NA,10,1,0,Low-quality,Genome-fragment,9.85,HMM-based (lower-bound),0,1,NA,Miranda_k141_3949255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,FALSE,10,0,0,FALSE,0,8,0,1,1,0,0
Miranda,k141_5577406||full,6314,No,NA,5,0,0,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Miranda_k141_5577406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,FALSE,5,2,0,TRUE,0,5,0,0,0,0,0
Miranda,k141_4926800||full,5302,No,NA,2,0,2,Not-determined,Genome-fragment,NA,NA,0,1.05,no viral genes detected,Miranda_k141_4926800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,FALSE,2,0,0,FALSE,0,2,0,0,0,0,0
Miranda,k141_3622965||full,11356,No,NA,12,3,1,Low-quality,Genome-fragment,31.14,AAI-based (medium-confidence),0,1,NA,Miranda_k141_3622965,2025_0,TRUE,vOTU1156,Outlier,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,,1,FALSE,FALSE,12,4,1,FALSE,0.08333333333333333,11,1,0,0,0,0
Miranda,k141_2646578||full,5662,No,NA,5,0,3,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Miranda_k141_2646578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,FALSE,5,3,0,FALSE,0.2,4,1,0,0,0,0
Miranda,k141_6556921||full,5124,No,NA,5,0,2,Low-quality,Genome-fragment,1.52,AAI-based (medium-confidence),0,1,no viral genes detected,Miranda_k141_6556921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,FALSE,5,1,0,FALSE,0.2,4,1,0,0,0,0
Miranda,k141_693613||full,6845,No,NA,6,0,4,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Miranda_k141_693613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,FALSE,6,1,0,FALSE,0,6,0,0,0,0,0
Miranda,k141_1344825||full,6175,No,NA,2,0,1,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Miranda_k141_1344825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,FALSE,2,0,0,FALSE,0,2,0,0,0,0,0
