filename,contig_id,contig_length,provirus,proviral_length,gene_count,viral_genes,host_genes,checkv_quality,miuvig_quality,completeness,completeness_method,contamination,kmer_freq,warnings,GenomeID
Ettinger,c_000005028846||full,12386,Yes,3708,16,5,8,Low-quality,Genome-fragment,5.2,HMM-based (lower-bound),70.06,1,NA,Ettinger_c_000005028846
Ettinger,c_000005028904||full,5628,No,NA,7,0,5,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Ettinger_c_000005028904
Ettinger,c_000005030550||full,9134,No,NA,8,0,0,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Ettinger_c_000005030550
Ettinger,c_000005031428||full,16629,No,NA,8,0,1,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Ettinger_c_000005031428
Ettinger,c_000005031455||full,5052,No,NA,3,0,2,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Ettinger_c_000005031455
Ettinger,c_000005031705||full,8270,No,NA,4,0,2,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Ettinger_c_000005031705
Ettinger,c_000005032528||full,8160,No,NA,12,5,0,Low-quality,Genome-fragment,0.99,HMM-based (lower-bound),0,1.01,NA,Ettinger_c_000005032528
Ettinger,c_000005033939||full,5449,No,NA,6,0,1,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Ettinger_c_000005033939
Ettinger,c_000005034866||full,39513,No,NA,52,3,1,Medium-quality,Genome-fragment,50.65,HMM-based (lower-bound),0,1,NA,Ettinger_c_000005034866
Ettinger,c_000005037420||full,7293,No,NA,3,0,0,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Ettinger_c_000005037420
Ettinger,c_000005038279||full,7061,No,NA,7,0,3,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Ettinger_c_000005038279
Ettinger,c_000005039297||full,6243,No,NA,4,0,0,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Ettinger_c_000005039297
Ettinger,c_000005040784||full,9424,No,NA,11,0,11,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Ettinger_c_000005040784
Ettinger,c_000005040789||full,5274,No,NA,3,0,1,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Ettinger_c_000005040789
Ettinger,c_000005041772||full,5777,No,NA,9,0,1,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Ettinger_c_000005041772
Ettinger,c_000005041987||full,10066,No,NA,12,5,0,Low-quality,Genome-fragment,3.01,HMM-based (lower-bound),0,1,NA,Ettinger_c_000005041987
Ettinger,c_000005043595||full,11577,No,NA,6,0,2,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Ettinger_c_000005043595
Ettinger,c_000005051163||full,5045,No,NA,4,0,2,Low-quality,Genome-fragment,2.61,AAI-based (high-confidence),0,1,no viral genes detected,Ettinger_c_000005051163
Ettinger,c_000005052940||full,7669,No,NA,8,0,6,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Ettinger_c_000005052940
Ettinger,c_000005053734||full,6621,No,NA,4,0,2,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Ettinger_c_000005053734
Ettinger,c_000005056970||full,9224,No,NA,5,0,1,Low-quality,Genome-fragment,9.7,AAI-based (medium-confidence),0,1,no viral genes detected,Ettinger_c_000005056970
Ettinger,c_000005062981||full,7701,No,NA,4,0,2,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Ettinger_c_000005062981
Ettinger,c_000005066142||full,5029,No,NA,6,0,4,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Ettinger_c_000005066142
Ettinger,c_000005068269||full,9252,Yes,7262,10,1,1,Low-quality,Genome-fragment,3.36,AAI-based (medium-confidence),21.51,1,NA,Ettinger_c_000005068269
Ettinger,c_000005070482||full,53089,No,NA,78,6,4,Low-quality,Genome-fragment,28.67,HMM-based (lower-bound),0,1,NA,Ettinger_c_000005070482
Ettinger,c_000005073305||full,8145,No,NA,3,0,3,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Ettinger_c_000005073305
Ettinger,c_000005077799||full,12848,No,NA,8,0,4,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Ettinger_c_000005077799
Ettinger,c_000005078256||full,7895,No,NA,6,0,4,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Ettinger_c_000005078256
Ettinger,c_000005078560||full,6683,No,NA,4,0,3,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Ettinger_c_000005078560
Ettinger,c_000005079052||full,5464,No,NA,5,0,1,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Ettinger_c_000005079052
Ettinger,c_000005080829||full,9196,No,NA,10,0,1,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Ettinger_c_000005080829
Ettinger,c_000005081292||full,7545,No,NA,5,0,4,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Ettinger_c_000005081292
Ettinger,c_000005085539||full,10920,Yes,5756,12,5,5,Low-quality,Genome-fragment,13.81,AAI-based (medium-confidence),47.29,1,NA,Ettinger_c_000005085539
Ettinger,c_000005085824||full,17575,No,NA,15,1,10,Low-quality,Genome-fragment,12.05,HMM-based (lower-bound),0,1,NA,Ettinger_c_000005085824
Ettinger,c_000005086348||full,8180,No,NA,7,0,0,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Ettinger_c_000005086348
Ettinger,c_000005088521||full,6739,No,NA,6,0,2,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Ettinger_c_000005088521
Ettinger,c_000005089605||full,7938,No,NA,7,0,5,Low-quality,Genome-fragment,4.63,AAI-based (medium-confidence),0,1,no viral genes detected,Ettinger_c_000005089605
Ettinger,c_000005091111||full,7190,No,NA,6,0,1,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Ettinger_c_000005091111
Ettinger,c_000005091580||full,5245,No,NA,6,0,2,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Ettinger_c_000005091580
Ettinger,c_000005094496||full,5447,No,NA,11,4,0,Low-quality,Genome-fragment,8.44,HMM-based (lower-bound),0,1,NA,Ettinger_c_000005094496
Ettinger,c_000005097265||full,8603,No,NA,5,0,2,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Ettinger_c_000005097265
Ettinger,c_000005097649||full,6257,No,NA,3,0,1,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Ettinger_c_000005097649
Ettinger,c_000005101706||full,8231,No,NA,13,0,0,Not-determined,Genome-fragment,NA,NA,0,1.01,no viral genes detected,Ettinger_c_000005101706
Ettinger,c_000005105527||full,7501,No,NA,7,0,4,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Ettinger_c_000005105527
Ettinger,c_000005105735||full,7033,No,NA,7,0,5,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Ettinger_c_000005105735
Ettinger,c_000005109108||full,6784,No,NA,5,0,0,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Ettinger_c_000005109108
Ettinger,c_000005109199||full,7113,No,NA,5,0,3,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Ettinger_c_000005109199
Ettinger,c_000005115856||full,5589,No,NA,6,0,1,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Ettinger_c_000005115856
Ettinger,c_000005116146||full,20864,No,NA,16,0,13,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Ettinger_c_000005116146
Ettinger,c_000005118000||full,13280,No,NA,11,0,6,Low-quality,Genome-fragment,8.37,AAI-based (medium-confidence),0,1,no viral genes detected,Ettinger_c_000005118000
Ettinger,c_000005118225||full,13602,No,NA,20,2,2,Low-quality,Genome-fragment,5.63,AAI-based (medium-confidence),0,1.01,NA,Ettinger_c_000005118225
Ettinger,c_000005120957||full,18443,No,NA,30,7,0,Low-quality,Genome-fragment,10.41,AAI-based (medium-confidence),0,1,NA,Ettinger_c_000005120957
Ettinger,c_000005122647||full,5264,No,NA,6,2,0,Low-quality,Genome-fragment,7.94,HMM-based (lower-bound),0,1,NA,Ettinger_c_000005122647
Ettinger,c_000005123363||full,6086,No,NA,9,3,0,Low-quality,Genome-fragment,9.8,HMM-based (lower-bound),0,1,NA,Ettinger_c_000005123363
Ettinger,c_000005125414||full,5962,No,NA,4,0,0,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Ettinger_c_000005125414
Ettinger,c_000005126781||full,7661,No,NA,4,0,2,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Ettinger_c_000005126781
Ettinger,c_000005126818||full,7309,No,NA,11,0,0,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Ettinger_c_000005126818
Ettinger,c_000005132923||full,6696,No,NA,9,0,7,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Ettinger_c_000005132923
Ettinger,c_000005134096||full,6316,No,NA,3,0,2,Low-quality,Genome-fragment,12.01,AAI-based (medium-confidence),0,1,no viral genes detected,Ettinger_c_000005134096
Ettinger,c_000005135678||full,20970,No,NA,44,8,0,Low-quality,Genome-fragment,42.56,AAI-based (high-confidence),0,1,NA,Ettinger_c_000005135678
Ettinger,c_000005136979||full,5208,No,NA,6,1,0,Low-quality,Genome-fragment,0.23,HMM-based (lower-bound),0,1,NA,Ettinger_c_000005136979
Ettinger,c_000005137705||full,5819,No,NA,7,0,2,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Ettinger_c_000005137705
Ettinger,c_000005139510||full,6065,No,NA,8,0,8,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Ettinger_c_000005139510
Ettinger,c_000005140260||full,7480,No,NA,8,0,3,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Ettinger_c_000005140260
Ettinger,c_000005140646||full,5932,No,NA,5,0,1,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Ettinger_c_000005140646
Ettinger,c_000005140760||full,6018,No,NA,5,0,2,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Ettinger_c_000005140760
Ettinger,c_000005141096||full,5587,No,NA,4,0,4,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Ettinger_c_000005141096
Ettinger,c_000005143602||full,19645,No,NA,18,0,9,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Ettinger_c_000005143602
Ettinger,c_000005145102||full,7024,No,NA,3,0,0,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Ettinger_c_000005145102
Ettinger,c_000005148994||full,7516,No,NA,7,0,1,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Ettinger_c_000005148994
Ettinger,c_000005155376||lt2gene,6560,No,NA,2,0,0,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Ettinger_c_000005155376
Ettinger,c_000005157795||full,5275,No,NA,3,0,2,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Ettinger_c_000005157795
Ettinger,c_000005163485||full,10550,No,NA,12,1,0,Low-quality,Genome-fragment,5.83,AAI-based (medium-confidence),0,1,NA,Ettinger_c_000005163485
Ettinger,c_000005165458||full,5113,No,NA,3,0,1,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Ettinger_c_000005165458
Ettinger,c_000005167483||full,7146,No,NA,6,0,1,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Ettinger_c_000005167483
Ettinger,c_000005168026||full,8659,No,NA,9,0,4,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Ettinger_c_000005168026
Ettinger,c_000005170659||full,7579,No,NA,5,0,3,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Ettinger_c_000005170659
Ettinger,c_000005174463||full,5157,Yes,1913,4,1,1,Low-quality,Genome-fragment,1.29,HMM-based (lower-bound),62.9,1,NA,Ettinger_c_000005174463
Ettinger,c_000005175789||full,35549,No,NA,40,11,0,Low-quality,Genome-fragment,4.86,HMM-based (lower-bound),0,1,NA,Ettinger_c_000005175789
Ettinger,c_000005177833||full,5306,No,NA,6,0,3,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Ettinger_c_000005177833
Ettinger,c_000005178550||full,5116,No,NA,5,0,4,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Ettinger_c_000005178550
Ettinger,c_000005178586||full,9990,No,NA,9,0,4,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Ettinger_c_000005178586
Ettinger,c_000005182290||full,17298,No,NA,14,1,3,Low-quality,Genome-fragment,1.39,HMM-based (lower-bound),0,1,NA,Ettinger_c_000005182290
Ettinger,c_000005189090||full,5809,No,NA,6,0,1,Not-determined,Genome-fragment,NA,NA,0,1.02,no viral genes detected,Ettinger_c_000005189090
Ettinger,c_000005190969||full,14764,No,NA,12,0,0,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Ettinger_c_000005190969
Ettinger,c_000005195800||full,9244,No,NA,12,4,0,Low-quality,Genome-fragment,4.03,AAI-based (medium-confidence),0,1,NA,Ettinger_c_000005195800
Ettinger,c_000005196240||full,5401,No,NA,6,0,3,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Ettinger_c_000005196240
Ettinger,c_000005198141||full,6226,No,NA,6,0,2,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Ettinger_c_000005198141
Ettinger,c_000005198180||full,6052,No,NA,12,0,0,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Ettinger_c_000005198180
Ettinger,c_000005199403||full,7938,No,NA,5,0,3,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Ettinger_c_000005199403
Ettinger,c_000005200242||full,6966,Yes,2044,8,2,5,Low-quality,Genome-fragment,2.55,HMM-based (lower-bound),70.66,1,NA,Ettinger_c_000005200242
Ettinger,c_000005201965||full,7360,No,NA,6,0,1,Low-quality,Genome-fragment,12.65,AAI-based (medium-confidence),0,1,no viral genes detected,Ettinger_c_000005201965
Ettinger,c_000005206336||full,5733,No,NA,9,2,0,Low-quality,Genome-fragment,11.3,AAI-based (medium-confidence),0,1,NA,Ettinger_c_000005206336
Ettinger,c_000005206771||full,40416,No,NA,33,0,18,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Ettinger_c_000005206771
Ettinger,c_000005206802||full,7882,No,NA,6,0,1,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Ettinger_c_000005206802
Ettinger,c_000005207119||full,6544,No,NA,4,0,2,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Ettinger_c_000005207119
Ettinger,c_000005207700||full,11540,No,NA,9,0,1,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Ettinger_c_000005207700
Ettinger,c_000005212529||full,5426,No,NA,7,0,4,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Ettinger_c_000005212529
Ettinger,c_000005212765||full,5522,No,NA,5,0,4,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Ettinger_c_000005212765
Ettinger,c_000005217700||full,7723,No,NA,9,0,7,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Ettinger_c_000005217700
Ettinger,c_000005218811||lt2gene,5280,No,NA,2,0,0,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Ettinger_c_000005218811
Ettinger,c_000005220799||full,9230,No,NA,10,0,8,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Ettinger_c_000005220799
Ettinger,c_000005220944||full,7989,No,NA,9,0,2,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Ettinger_c_000005220944
Ettinger,c_000005220973||full,6632,No,NA,15,0,0,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Ettinger_c_000005220973
Ettinger,c_000005221974||full,6872,No,NA,15,4,0,Low-quality,Genome-fragment,4.44,HMM-based (lower-bound),0,1.02,NA,Ettinger_c_000005221974
Ettinger,c_000005223004||full,7126,No,NA,7,0,7,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Ettinger_c_000005223004
Ettinger,c_000005224695||full,6024,No,NA,5,0,2,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Ettinger_c_000005224695
Ettinger,c_000005225405||full,5000,No,NA,7,0,4,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Ettinger_c_000005225405
Ettinger,c_000005227601||full,5958,No,NA,2,0,0,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Ettinger_c_000005227601
Ettinger,c_000005228437||full,6006,No,NA,3,0,1,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Ettinger_c_000005228437
Ettinger,c_000005229421||full,5889,No,NA,4,0,3,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Ettinger_c_000005229421
Ettinger,c_000005229482||full,11141,Yes,4943,6,1,2,Low-quality,Genome-fragment,2.27,HMM-based (lower-bound),55.63,1.02,NA,Ettinger_c_000005229482
Ettinger,c_000005231889||full,10532,No,NA,11,0,10,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Ettinger_c_000005231889
Ettinger,c_000005235295||full,5754,Yes,1962,7,1,2,Low-quality,Genome-fragment,0.86,HMM-based (lower-bound),65.9,1,NA,Ettinger_c_000005235295
Ettinger,c_000005239224||full,7587,No,NA,4,0,1,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Ettinger_c_000005239224
Ettinger,c_000005239848||full,6971,No,NA,8,0,2,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Ettinger_c_000005239848
Ettinger,c_000005240837||full,13466,No,NA,10,5,0,Low-quality,Genome-fragment,18.17,AAI-based (medium-confidence),0,1,NA,Ettinger_c_000005240837
Ettinger,c_000005241584||full,5752,No,NA,8,0,1,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Ettinger_c_000005241584
Ettinger,c_000005241587||full,10655,No,NA,10,3,0,Low-quality,Genome-fragment,22.97,AAI-based (medium-confidence),0,1,NA,Ettinger_c_000005241587
Ettinger,c_000005243353||full,5996,No,NA,10,2,0,Low-quality,Genome-fragment,3.17,HMM-based (lower-bound),0,1,NA,Ettinger_c_000005243353
Ettinger,c_000005243888||full,7061,No,NA,6,0,3,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Ettinger_c_000005243888
Ettinger,c_000005245398||full,11881,No,NA,13,1,1,Low-quality,Genome-fragment,6.31,HMM-based (lower-bound),0,1.01,NA,Ettinger_c_000005245398
Ettinger,c_000005247575||full,9887,No,NA,8,0,5,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Ettinger_c_000005247575
Ettinger,c_000005249317||full,5701,No,NA,4,0,1,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Ettinger_c_000005249317
Ettinger,c_000005249621||full,8687,No,NA,3,0,0,Not-determined,Genome-fragment,NA,NA,0,1.01,no viral genes detected,Ettinger_c_000005249621
Ettinger,c_000005252458||full,19857,No,NA,31,12,0,Medium-quality,Genome-fragment,54.09,AAI-based (medium-confidence),0,1,NA,Ettinger_c_000005252458
Ettinger,c_000005253157||full,5294,No,NA,5,0,2,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Ettinger_c_000005253157
Ettinger,c_000005254026||full,6452,No,NA,6,0,2,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Ettinger_c_000005254026
Ettinger,c_000005254922||full,12674,No,NA,3,0,0,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Ettinger_c_000005254922
Ettinger,c_000005256255||full,5284,No,NA,5,0,4,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Ettinger_c_000005256255
Ettinger,c_000005256676||full,9934,No,NA,10,0,2,Not-determined,Genome-fragment,NA,NA,0,1.01,no viral genes detected,Ettinger_c_000005256676
Ettinger,c_000005259239||full,5420,No,NA,7,4,0,Low-quality,Genome-fragment,14.1,AAI-based (high-confidence),0,1,NA,Ettinger_c_000005259239
Ettinger,c_000005261255||full,7695,No,NA,6,0,3,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Ettinger_c_000005261255
Ettinger,c_000005261540||full,10074,No,NA,10,0,3,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Ettinger_c_000005261540
Ettinger,c_000005265372||full,5488,No,NA,6,0,3,Low-quality,Genome-fragment,1.3,AAI-based (medium-confidence),0,1,no viral genes detected,Ettinger_c_000005265372
Ettinger,c_000005266154||full,9878,No,NA,7,0,4,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Ettinger_c_000005266154
Ettinger,c_000005266526||full,8752,No,NA,8,0,7,Low-quality,Genome-fragment,1.86,AAI-based (medium-confidence),0,1,no viral genes detected,Ettinger_c_000005266526
Ettinger,c_000005267411||full,9314,No,NA,8,0,6,Low-quality,Genome-fragment,15.75,AAI-based (medium-confidence),0,1,no viral genes detected,Ettinger_c_000005267411
Ettinger,c_000005267761||full,5088,No,NA,6,1,1,Low-quality,Genome-fragment,7.55,HMM-based (lower-bound),0,1,NA,Ettinger_c_000005267761
Ettinger,c_000005268351||full,5785,Yes,2011,6,1,2,Low-quality,Genome-fragment,0.16,HMM-based (lower-bound),65.24,1,NA,Ettinger_c_000005268351
Ettinger,c_000005270868||full,6556,No,NA,6,0,3,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Ettinger_c_000005270868
Ettinger,c_000005271946||full,7195,No,NA,5,0,1,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Ettinger_c_000005271946
Ettinger,c_000005272055||full,5128,No,NA,9,4,0,Low-quality,Genome-fragment,4.71,AAI-based (medium-confidence),0,1,NA,Ettinger_c_000005272055
Ettinger,c_000005273085||full,7429,No,NA,6,0,4,Low-quality,Genome-fragment,3.62,AAI-based (medium-confidence),0,1,no viral genes detected,Ettinger_c_000005273085
Ettinger,c_000005275340||full,6875,No,NA,9,0,2,Not-determined,Genome-fragment,NA,NA,0,1.01,no viral genes detected,Ettinger_c_000005275340
Ettinger,c_000005280135||full,5094,No,NA,3,0,2,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Ettinger_c_000005280135
Ettinger,c_000005281184||full,5149,No,NA,4,0,3,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Ettinger_c_000005281184
Ettinger,c_000005282619||full,6235,No,NA,2,0,2,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Ettinger_c_000005282619
Ettinger,c_000005284336||full,68599,No,NA,81,19,1,High-quality,High-quality,100,AAI-based (medium-confidence),0,1,NA,Ettinger_c_000005284336
Ettinger,c_000005285402||full,7190,No,NA,5,0,1,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Ettinger_c_000005285402
Ettinger,c_000005288020||full,10941,No,NA,7,0,1,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Ettinger_c_000005288020
Ettinger,c_000005289194||full,6863,No,NA,5,0,3,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Ettinger_c_000005289194
Ettinger,c_000005289623||full,5108,No,NA,4,0,3,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Ettinger_c_000005289623
Ettinger,c_000005290412||full,44925,No,NA,55,9,0,Complete,High-quality,100,DTR (high-confidence),0,1,NA,Ettinger_c_000005290412
Ettinger,c_000005292189||full,5747,No,NA,6,0,4,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Ettinger_c_000005292189
Ettinger,c_000005292813||full,9412,No,NA,8,0,0,Not-determined,Genome-fragment,NA,NA,0,1.01,no viral genes detected; low-confidence DTR,Ettinger_c_000005292813
Ettinger,c_000005296336||full,5278,No,NA,3,1,0,Low-quality,Genome-fragment,0.42,HMM-based (lower-bound),0,1,NA,Ettinger_c_000005296336
Ettinger,c_000005296372||full,17891,No,NA,15,0,5,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Ettinger_c_000005296372
Ettinger,c_000005297748||full,128650,No,NA,135,9,3,Complete,High-quality,100,DTR (medium-confidence),0,1,NA,Ettinger_c_000005297748
Ettinger,c_000005302123||full,9943,No,NA,16,1,0,Low-quality,Genome-fragment,11.01,HMM-based (lower-bound),0,1.01,low-confidence DTR,Ettinger_c_000005302123
Ettinger,c_000005302527||full,5788,No,NA,5,0,1,Low-quality,Genome-fragment,4.09,AAI-based (high-confidence),0,1,no viral genes detected,Ettinger_c_000005302527
Ettinger,c_000005304603||full,34142,No,NA,56,11,0,Low-quality,Genome-fragment,42.22,HMM-based (lower-bound),0,1,low-confidence DTR,Ettinger_c_000005304603
Ettinger,c_000005305079||full,5790,No,NA,6,0,3,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Ettinger_c_000005305079
Ettinger,c_000005305948||full,6199,No,NA,10,0,2,Not-determined,Genome-fragment,NA,NA,0,1.02,no viral genes detected; low-confidence DTR,Ettinger_c_000005305948
Ettinger,c_000005306750||full,28304,No,NA,39,2,1,Low-quality,Genome-fragment,16.45,HMM-based (lower-bound),0,1,low-confidence DTR,Ettinger_c_000005306750
Ettinger,c_000005307593||full,11903,No,NA,9,0,9,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Ettinger_c_000005307593
Ettinger,c_000005307940||full,12338,Yes,4270,8,1,1,Low-quality,Genome-fragment,4.91,HMM-based (lower-bound),65.39,1,NA,Ettinger_c_000005307940
Ettinger,c_000005308450||full,42705,No,NA,57,31,0,Complete,High-quality,100,DTR (high-confidence),0,1.01,NA,Ettinger_c_000005308450
Ettinger,c_000005308971||full,17883,No,NA,16,0,8,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Ettinger_c_000005308971
Ettinger,c_000005309236||full,12888,No,NA,6,0,1,Not-determined,Genome-fragment,NA,NA,0,1.01,no viral genes detected; low-confidence DTR,Ettinger_c_000005309236
Ettinger,c_000005310823||full,9514,No,NA,6,0,1,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Ettinger_c_000005310823
Ettinger,c_000005312595||full,8798,No,NA,7,1,0,Low-quality,Genome-fragment,11.7,HMM-based (lower-bound),0,1.01,low-confidence DTR,Ettinger_c_000005312595
Ettinger,c_000005313549||full,5174,No,NA,5,0,2,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Ettinger_c_000005313549
Ettinger,c_000005314755||full,40144,No,NA,64,18,0,Medium-quality,Genome-fragment,56.6,HMM-based (lower-bound),0,1,low-confidence DTR,Ettinger_c_000005314755
Ettinger,c_000005315051||full,9081,No,NA,11,0,0,Not-determined,Genome-fragment,NA,NA,0,1.01,no viral genes detected; low-confidence DTR,Ettinger_c_000005315051
Ettinger,c_000005316856||full,5527,No,NA,8,8,0,Complete,High-quality,100,DTR (high-confidence),0,1.02,NA,Ettinger_c_000005316856
Ettinger,c_000005317341||full,8074,No,NA,7,1,0,Low-quality,Genome-fragment,1.21,HMM-based (lower-bound),0,1,NA,Ettinger_c_000005317341
Ettinger,c_000005317917||full,34067,No,NA,33,5,3,Low-quality,Genome-fragment,32.97,HMM-based (lower-bound),0,1,low-confidence DTR,Ettinger_c_000005317917
Ettinger,c_000005320219||full,13087,No,NA,7,0,3,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Ettinger_c_000005320219
Ettinger,c_000005322149||full,35036,No,NA,44,7,0,Complete,High-quality,100,DTR (high-confidence),0,1,NA,Ettinger_c_000005322149
Ettinger,c_000005322244||full,5019,No,NA,6,0,3,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Ettinger_c_000005322244
