gene	scaffold	gene_id	gene_description	category	header	subheader	module	auxiliary_score	amg_flags
k141_5762343__full-cat_2_17	k141_5762343__full-cat_2	K00058	D-3-phosphoglycerate dehydrogenase [EC:1.1.1.95] [RN:R01513]	Organic Nitrogen	Amino Acid		Serine biosynthesis, glycerate-3P => serine	3	MK
k141_5762343__full-cat_2_20	k141_5762343__full-cat_2	K02051	ABC.SN.S; sulfonate/nitrate/taurine transport system substrate-binding protein	Transporters			NitT/TauT family transport system	3	M
k141_5762343__full-cat_2_20	k141_5762343__full-cat_2	K15551	tauA; taurine transport system substrate-binding protein	Transporters			Taurine transport system	3	M
k141_5762343__full-cat_2_22	k141_5762343__full-cat_2	U69	Self-processing occurs at the Ser846|+|Ala bond.	Organic Nitrogen	Peptidase		Self-processing peptidases	3	M
k141_5768503__full-cat_1_6	k141_5768503__full-cat_1							2	MKF
k141_5939899__full-cat_2_39	k141_5939899__full-cat_2							3	MK
k141_7188645__full-cat_2_8	k141_7188645__full-cat_2	K00145	N-acetyl-gamma-glutamyl-phosphate reductase [EC:1.2.1.38] [RN:R03443]	Organic Nitrogen	Amino Acid		Ornithine biosynthesis, glutamate => ornithine	2	MK
k141_7188645__full-cat_2_9	k141_7188645__full-cat_2	K01491	methylenetetrahydrofolate dehydrogenase (NADP+) / methenyltetrahydrofolate cyclohydrolase [EC:1.5.1.5 3.5.4.9] [RN:R01655 R01220]	Energy	C1		Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)	2	MK
k141_7228265__full-cat_2_13	k141_7228265__full-cat_2							3	MKF
k141_7293741__full-cat_1_6	k141_7293741__full-cat_1							3	MKF
k141_8543353__full-cat_2_3	k141_8543353__full-cat_2	K02050	ABC.SN.P; sulfonate/nitrate/taurine transport system permease protein	Transporters			NitT/TauT family transport system	3	MF
k141_8553708__full-cat_2_4	k141_8553708__full-cat_2							3	MKF
k141_8579860__full-cat_2_6	k141_8579860__full-cat_2	K00031	isocitrate dehydrogenase [EC:1.1.1.42 1.1.1.41] [RN:R01899 R00268 R00267 R00709]	carbon utilization	central carbon	TCA	Citrate cycle (TCA cycle, Krebs cycle)	3	MF
k141_8579860__full-cat_2_6	k141_8579860__full-cat_2	K00031	isocitrate dehydrogenase [EC:1.1.1.42 1.1.1.41] [RN:R01899 R00268 R00267 R00709]	carbon utilization	central carbon	TCA	Citrate cycle, first carbon oxidation, oxaloacetate => 2-oxoglutarate	3	MF
k141_8579860__full-cat_2_6	k141_8579860__full-cat_2	K00031	isocitrate dehydrogenase [EC:1.1.1.42] [RN:R00267]	Energy	C1		Reductive citrate cycle (Arnon-Buchanan cycle)	3	MF
k141_8579860__full-cat_2_6	k141_8579860__full-cat_2	K00031	isocitrate dehydrogenase [EC:1.1.1.42] [RN:R01899 R00268]	Organic Nitrogen	Amino Acid		Methylaspartate cycle	3	MF
k141_8579860__full-cat_2_7	k141_8579860__full-cat_2	K01637	isocitrate lyase [EC:4.1.3.1] [RN:R00479]	carbon utilization	central carbon	glycolysis	Glyoxylate cycle	3	MKF
k141_9953773__full-cat_2_4	k141_9953773__full-cat_2	K02055	ABC.SP.S; putative spermidine/putrescine transport system substrate-binding protein	Transporters			Putative spermidine/putrescine transport system	3	MF
