gene	scaffold	gene_id	gene_description	category	header	subheader	module	auxiliary_score	amg_flags
k141_30731764__full-cat_1_82	k141_30731764__full-cat_1	GT2	GT2 cellulose synthase (EC 2.4.1.12); chitin synthase (EC 2.4.1.16); dolichyl-phosphate beta-D-mannosyltransferase (EC 2.4.1.83); dolichyl-phosphate beta-glucosyltransferase (EC 2.4.1.117); N-acetylglucosaminyltransferase (EC 2.4.1.-); N-acetylgalactosaminyltransferase (EC 2.4.1.-); hyaluronan synthase (EC 2.4.1.212); chitin oligosaccharide synthase (EC 2.4.1.-); beta-1,3-glucan synthase (EC 2.4.1.34); beta-1,4-mannan synthase (EC 2.4.1.-); beta-mannosylphosphodecaprenol-mannooligosaccharide alpha-1,6-mannosyltransferase (EC 2.4.1.199); UDP-Galf: rhamnopyranosyl-N-acetylglucosaminyl-PP-decaprenol beta-1,4/1,5-galactofuranosyltransferase (EC 2.4.1.287); UDP-Galf: galactofuranosyl-galactofuranosyl-rhamnosyl-N-acetylglucosaminyl-PP-decaprenol beta-1,5/1,6-galactofuranosyltransferase (EC 2.4.1.288); dTDP-L-Rha: N-acetylglucosaminyl-PP-decaprenol alpha-1,3-L-rhamnosyltransferase (EC 2.4.1.289)	carbon utilization	CAZY		GlycosylTransferases	2	MK
k141_30740263__full-cat_1_4	k141_30740263__full-cat_1							1	MKF
k141_31970341__full-cat_2_5	k141_31970341__full-cat_2							3	MKF
k141_32007011__full-cat_1_2	k141_32007011__full-cat_1	CBM66	CBM66 The CBM66 module, derived from the Bacillus subtilis exo-acting beta-fructosidase SacC, targets the terminal fructoside residue of fructans.	carbon utilization	CAZY		Carbohydrate-Binding Modules	3	MKF
k141_32060376__full-cat_1_4	k141_32060376__full-cat_1							2	MKF
k141_33282617__full-cat_1_11	k141_33282617__full-cat_1	K09883	cobT; cobaltochelatase CobT [EC:6.6.1.2]	MISC	aerobic corrin ring synthesis		Cobalamin biosynthesis, precorrin2 => cobinamide	2	MK
k141_33282643__full-cat_1_45	k141_33282643__full-cat_1							1	MK
k141_33282669__full-cat_1_35	k141_33282669__full-cat_1							2	MK
k141_33282669__full-cat_1_49	k141_33282669__full-cat_1							1	MK
k141_33282669__full-cat_1_51	k141_33282669__full-cat_1							1	MK
k141_33282669__full-cat_1_52	k141_33282669__full-cat_1							1	MK
k141_33282794__full-cat_1_48	k141_33282794__full-cat_1							1	MK
k141_33283573__full-cat_1_26	k141_33283573__full-cat_1							1	MK
k141_33283573__full-cat_1_48	k141_33283573__full-cat_1	K00558	DNA (cytosine-5-)-methyltransferase [EC:2.1.1.37] [RN:R04858]	Organic Nitrogen	Amino Acid		Methionine degradation	1	M
k141_33284049__full-cat_1_78	k141_33284049__full-cat_1							2	MKF
k141_33284160__full-cat_1_73	k141_33284160__full-cat_1	K00558	DNA (cytosine-5-)-methyltransferase [EC:2.1.1.37] [RN:R04858]	Organic Nitrogen	Amino Acid		Methionine degradation	2	MF
k141_33284716__full-cat_1_47	k141_33284716__full-cat_1	K00558	DNA (cytosine-5-)-methyltransferase [EC:2.1.1.37] [RN:R04858]	Organic Nitrogen	Amino Acid		Methionine degradation	1	M
k141_33285005__full-cat_1_46	k141_33285005__full-cat_1							1	MK
k141_33285461__full-cat_1_36	k141_33285461__full-cat_1	K01992	ABC-2.P; ABC-2 type transport system permease protein	Transporters			ABC-2 type transport system	1	M
k141_33285871__full-cat_1_41	k141_33285871__full-cat_1	K00558	DNA (cytosine-5-)-methyltransferase [EC:2.1.1.37] [RN:R04858]	Organic Nitrogen	Amino Acid		Methionine degradation	1	M
k141_4187503__full-cat_2_6	k141_4187503__full-cat_2	K02703	psbA; photosystem II reaction center D1 protein [EC:1.10.3.9]	Energy	Photosynthesis		Photosystem II	3	MKEF
k141_4288738__full-cat_1_73	k141_4288738__full-cat_1							1	MK
k141_4291592__full-cat_2_4	k141_4291592__full-cat_2							3	MKF
k141_4340019__full-cat_2_4	k141_4340019__full-cat_2							3	MKF
k141_467277__full-cat_1_81	k141_467277__full-cat_1	K00558	DNA (cytosine-5-)-methyltransferase [EC:2.1.1.37] [RN:R04858]	Organic Nitrogen	Amino Acid		Methionine degradation	2	MF
k141_5589573__full-cat_2_11	k141_5589573__full-cat_2							3	MKF
k141_5598854__full-cat_2_10	k141_5598854__full-cat_2	GT8	GT8 lipopolysaccharide alpha-1,3-galactosyltransferase (EC 2.4.1.44); UDP-Glc: (glucosyl)lipopolysaccharide alpha-1,2-glucosyltransferase (EC 2.4.1.-); lipopolysaccharide glucosyltransferase 1 (EC 2.4.1.58); glycogenin glucosyltransferase (EC 2.4.1.186); inositol 1-alpha-galactosyltransferase (galactinol synthase) (EC 2.4.1.123); homogalacturonan alpha-1,4-galacturonosyltransferase (EC 2.4.1.43); UDP-GlcA: xylan alpha-glucuronyltransferase (EC 2.4.1.-)	carbon utilization	CAZY		GlycosylTransferases	3	MF
k141_5598854__full-cat_2_12	k141_5598854__full-cat_2	PL20	PL20 endo-beta-1,4-glucuronan lyase (EC 4.2.2.14)	carbon utilization	CAZY		Polysaccharide Lyases	3	M
k141_5622376__full-cat_2_3	k141_5622376__full-cat_2	K00577	tetrahydromethanopterin S-methyltransferase [EC:2.1.1.86] [RN:R04347]	Energy	C1-methane		Methanogenesis, acetate => methane	3	MF
k141_5622376__full-cat_2_3	k141_5622376__full-cat_2	K00577	tetrahydromethanopterin S-methyltransferase [EC:2.1.1.86] [RN:R04347]	Energy	C1-methane		Methanogenesis, CO2 => methane	3	MF
k141_5623010__full-cat_1_5	k141_5623010__full-cat_1	GH136	GH136 lacto-N-biosidase (EC 3.2.1.140)	carbon utilization	CAZY		Glycoside Hydrolases	2	MF
k141_5676177__full-cat_2_3	k141_5676177__full-cat_2							3	MKF
k141_5676177__full-cat_2_5	k141_5676177__full-cat_2							3	MKF
k141_5690398__full-cat_1_73	k141_5690398__full-cat_1	GH117	GH117 alpha-1,3-L-neoagarooligosaccharide hydrolase (EC 3.2.1.-); alpha-1,3-L-neoagarobiase / neoagarobiose hydrolase (EC 3.2.1.-)	carbon utilization	CAZY	Sulf-Polysachharides Oligo Cleavage	Glycoside Hydrolases	2	M
k141_5690398__full-cat_1_75	k141_5690398__full-cat_1							2	MKF
k141_5698581__full-cat_1_9	k141_5698581__full-cat_1	S41A	Catlytic type: Serine; recognizes a C-terminal tripeptide, Xaa-Yaa-Zaa, in which Xaa is preferably Ala or Leu, Yaa is preferably Ala or Tyr and Zaa is preferably Ala and cleaves at a variable distance from the C-terminus; important for the degradation of incorrectly synthesized proteins	Organic Nitrogen	Peptidase		Serine endopeptidases	1	M
k141_5698581__full-cat_1_20	k141_5698581__full-cat_1							1	MK
k141_5698581__full-cat_1_24	k141_5698581__full-cat_1							1	MK
k141_5733043__full-cat_2_6	k141_5733043__full-cat_2							3	MKF
k141_5733043__full-cat_2_9	k141_5733043__full-cat_2							3	MKF
k141_6961357__full-cat_2_3	k141_6961357__full-cat_2	GT4	GT4 sucrose synthase (EC 2.4.1.13); sucrose-phosphate synthase (EC 2.4.1.14); alpha-glucosyltransferase (EC 2.4.1.52); lipopolysaccharide N-acetylglucosaminyltransferase (EC 2.4.1.56); phosphatidylinositol alpha-mannosyltransferase (EC 2.4.1.57); GDP-Man: Man1GlcNAc2-PP-dolichol alpha-1,3-mannosyltransferase (EC 2.4.1.132); GDP-Man: Man3GlcNAc2-PP-dolichol/Man4GlcNAc2-PP-dolichol alpha-1,2-mannosyltransferase (EC 2.4.1.131); digalactosyldiacylglycerol synthase (EC 2.4.1.141); 1,2-diacylglycerol 3-glucosyltransferase (EC 2.4.1.157); diglucosyl diacylglycerol synthase (EC 2.4.1.208); trehalose phosphorylase (EC 2.4.1.231); NDP-Glc: alpha-glucose alpha-glucosyltransferase / alpha,alpha-trehalose synthase (EC 2.4.1.245); GDP-Man: Man2GlcNAc2-PP-dolichol alpha-1,6-mannosyltransferase (EC 2.4.1.257); UDP-GlcNAc: 2-deoxystreptamine alpha-N-acetylglucosaminyltransferase (EC 2.4.1.283); UDP-GlcNAc: ribostamycin alpha-N-acetylglucosaminyltransferase (EC 2.4.1.285); UDP-Gal alpha-galactosyltransferase (EC 2.4.1.-); UDP-Xyl alpha-xylosyltransferase (EC 2.4.2.-); UDP-GlcA alpha-glucuronyltransferase (EC 2.4.1.-); UDP-Glc alpha-glucosyltransferase (EC 2.4.1.-); UDP-GalNAc: GalNAc-PP-Und alpha-1,3-N-acetylgalactosaminyltransferase (EC 2.4.1.306); UDP-GalNAc: N,N'-diacetylbacillosaminyl-PP-Und alpha-1,3-N-acetylgalactosaminyltransferase (EC 2.4.1.290); ADP-dependent alpha-maltose-1-phosphate synthase (2.4.1.342)	carbon utilization	CAZY		GlycosylTransferases	3	MKF
k141_6978878__full-cat_2_2	k141_6978878__full-cat_2							3	MKF
k141_6991085__full-cat_2_2	k141_6991085__full-cat_2							3	MKF
k141_6991085__full-cat_2_3	k141_6991085__full-cat_2	GH113	GH113 beta-mannanase (EC 3.2.1.78)	carbon utilization	CAZY	Beta-mannan Backbone Cleavage (Hemicellulose), Beta-mannan Oligo Cleavage (Hemicellulose)	Glycoside Hydrolases	3	MF
k141_7054392__full-cat_1_9	k141_7054392__full-cat_1							1	MKEF
k141_8159951__full-cat_1_18	k141_8159951__full-cat_1							1	MK
k141_8343395__full-cat_1_3	k141_8343395__full-cat_1	K01754	threonine dehydratase [EC:4.3.1.19] [RN:R00996]	Organic Nitrogen	Amino Acid		Isoleucine biosynthesis, threonine => 2-oxobutanoate => isoleucine	1	MKF
k141_8353038__full-cat_2_6	k141_8353038__full-cat_2	GH3	GH3 beta-glucosidase (EC 3.2.1.21); xylan 1,4-beta-xylosidase (EC 3.2.1.37); beta-glucosylceramidase (EC 3.2.1.45); beta-N-acetylhexosaminidase (EC 3.2.1.52); alpha-L-arabinofuranosidase (EC 3.2.1.55); glucan 1,3-beta-glucosidase (EC 3.2.1.58); glucan 1,4-beta-glucosidase (EC 3.2.1.74); isoprimeverose-producing oligoxyloglucan hydrolase (EC 3.2.1.120); coniferin beta-glucosidase (EC 3.2.1.126); exo-1,3-1,4-glucanase (EC 3.2.1.-); beta-N-acetylglucosaminide phosphorylases (EC 2.4.1.-)	carbon utilization	CAZY	Amorphous Cellulose Oligo Cleavage, Xylan Oligo Cleavage (Hemicellulose), Mixed-Linkage glucans Oligo Cleavage (Hemicellulose), Arabinan Oligo Cleavage, Chitin Oligo Cleavage	Glycoside Hydrolases	3	MKF
k141_8380043__full-cat_2_3	k141_8380043__full-cat_2	K01754	threonine dehydratase [EC:4.3.1.19] [RN:R00996]	Organic Nitrogen	Amino Acid		Isoleucine biosynthesis, threonine => 2-oxobutanoate => isoleucine	1	MKF
k141_8383966__full-cat_2_3	k141_8383966__full-cat_2							3	MKF
k141_8386970__full-cat_2_4	k141_8386970__full-cat_2							3	MKF
k141_8425614__full-cat_1_27	k141_8425614__full-cat_1							2	MK
k141_8431760__full-cat_1_98	k141_8431760__full-cat_1							2	MK
k141_8431760__full-cat_1_109	k141_8431760__full-cat_1							2	MK
k141_8444728__full-cat_2_6	k141_8444728__full-cat_2	K00333	nuoD; NADH-quinone oxidoreductase subunit D [EC:7.1.1.2]	Energy	Electron transport Chain		NADH:quinone oxidoreductase, prokaryotes	3	MF
k141_8509310__full-cat_2_3	k141_8509310__full-cat_2							3	MKF
k141_8650632__full-cat_1_7	k141_8650632__full-cat_1							1	MK
k141_8650632__full-cat_1_11	k141_8650632__full-cat_1							1	MK
k141_8650632__full-cat_1_17	k141_8650632__full-cat_1							1	MK
k141_9632257__full-cat_1_21	k141_9632257__full-cat_1							1	MK
k141_9752080__full-cat_2_4	k141_9752080__full-cat_2							3	MKF
k141_9807706__full-cat_1_9	k141_9807706__full-cat_1							2	MK
k141_9807706__full-cat_1_12	k141_9807706__full-cat_1							2	MK
k141_9807706__full-cat_1_30	k141_9807706__full-cat_1	K02036	pstB; phosphate transport system ATP-binding protein [EC:7.3.2.1]	Transporters			Phosphate transport system	2	MF
k141_9807706__full-cat_1_31	k141_9807706__full-cat_1	K01939	adenylosuccinate synthase [EC:6.3.4.4] [RN:R01135]	MISC	Information systems	Nucleotide	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP	2	MF
