contig_id	contig_length	provirus	proviral_length	gene_count	viral_genes	host_genes	checkv_quality	miuvig_quality	completeness	completeness_method	contamination	kmer_freq	warnings
k141_2029641||full	18889	Yes	13438	31	2	3	Low-quality	Genome-fragment	2.02	HMM-based (lower-bound)	28.86	1.01	
k141_1170394||full	8941	No	NA	12	1	0	Low-quality	Genome-fragment	0.72	HMM-based (lower-bound)	0.0	1.01	
k141_3746972||full	6324	No	NA	7	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_6318598||full	21637	No	NA	34	8	0	Medium-quality	Genome-fragment	58.39	AAI-based (medium-confidence)	0.0	1.01	
k141_5174160||full	11001	No	NA	12	3	0	Low-quality	Genome-fragment	18.78	HMM-based (lower-bound)	0.0	1.0	
k141_2888669||full	8004	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.01	no viral genes detected
k141_1456845||full	10932	No	NA	16	5	0	Low-quality	Genome-fragment	19.24	HMM-based (lower-bound)	0.0	1.0	
k141_597951||full	38434	No	NA	20	9	0	High-quality	High-quality	100.0	AAI-based (medium-confidence)	0.0	1.0	
k141_314768||full	15565	No	NA	19	5	0	Low-quality	Genome-fragment	4.64	AAI-based (high-confidence)	0.0	1.01	
k141_4603055||full	7334	No	NA	9	0	6	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_598319||full	8324	No	NA	5	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_6319212||full	6609	No	NA	7	3	0	Low-quality	Genome-fragment	8.44	HMM-based (lower-bound)	0.0	1.01	
k141_1457349||full	5130	No	NA	4	2	1	Low-quality	Genome-fragment	7.4	HMM-based (lower-bound)	0.0	1.0	
k141_2317024||full	6061	No	NA	9	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_2317051||full	5846	No	NA	6	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.01	no viral genes detected
k141_5462718||full	14536	Yes	6031	15	2	5	Low-quality	Genome-fragment	3.49	HMM-based (lower-bound)	58.51	1.0	
k141_6036013||full	5045	No	NA	6	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_2889831||full	5517	No	NA	4	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.01	no viral genes detected
k141_5175351||full	5488	No	NA	4	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.03	no viral genes detected
k141_5748914||full	5851	No	NA	5	0	5	Low-quality	Genome-fragment	2.83	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
k141_3175308||full	6024	Yes	4338	7	4	1	Low-quality	Genome-fragment	9.71	AAI-based (medium-confidence)	27.99	1.0	
k141_599038||full	5469	No	NA	6	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.01	no viral genes detected
k141_5175710||full	17176	No	NA	22	4	0	Low-quality	Genome-fragment	39.2	AAI-based (medium-confidence)	0.0	1.0	
k141_6320311||full	8724	No	NA	13	1	1	Low-quality	Genome-fragment	0.68	HMM-based (lower-bound)	0.0	1.0	
k141_3461930||full	8817	No	NA	11	1	0	Low-quality	Genome-fragment	0.71	HMM-based (lower-bound)	0.0	1.0	
k141_6036614||full	5009	No	NA	4	1	0	Low-quality	Genome-fragment	7.05	HMM-based (lower-bound)	0.0	1.0	
k141_1458332||full	16719	No	NA	20	6	1	Low-quality	Genome-fragment	40.3	AAI-based (medium-confidence)	0.0	1.0	
k141_6036701||full	5407	No	NA	3	0	3	Low-quality	Genome-fragment	15.26	AAI-based (medium-confidence)	0.0	1.02	no viral genes detected
k141_29723||full	5353	No	NA	7	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_5463676||full	6137	No	NA	10	2	0	Low-quality	Genome-fragment	12.7	AAI-based (medium-confidence)	0.0	1.0	
k141_4604652||full	8666	No	NA	8	0	6	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_6605930||full	7789	No	NA	4	1	0	Low-quality	Genome-fragment	0.63	HMM-based (lower-bound)	0.0	1.01	
k141_2318151||full	11879	No	NA	8	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_3749485||full	5605	No	NA	5	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_29925||full	8332	No	NA	19	3	0	Low-quality	Genome-fragment	11.86	HMM-based (lower-bound)	0.0	1.0	
k141_3749541||full	5671	No	NA	7	3	0	Low-quality	Genome-fragment	14.02	AAI-based (medium-confidence)	0.0	1.0	
k141_1458819||full	17296	No	NA	21	8	0	Low-quality	Genome-fragment	43.37	AAI-based (medium-confidence)	0.0	1.0	
k141_2318470||full	10089	No	NA	14	7	0	Low-quality	Genome-fragment	24.92	AAI-based (medium-confidence)	0.0	1.0	
k141_5750008||full	20960	No	NA	15	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_6321058||full	13237	No	NA	3	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_5176628||full	5124	No	NA	4	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_3462925||full	5247	No	NA	7	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_600151||full	6710	No	NA	10	3	0	Medium-quality	Genome-fragment	70.76	HMM-based (lower-bound)	0.0	1.0	
k141_4034614||full	5734	No	NA	4	0	0	Low-quality	Genome-fragment	4.75	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_4893254||full	6741	No	NA	5	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.03	no viral genes detected
k141_2603661||full	7772	No	NA	7	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_4605691||full	5122	No	NA	9	1	0	Low-quality	Genome-fragment	3.4	HMM-based (lower-bound)	0.0	1.0	
k141_5750871||full	5572	No	NA	6	4	0	Low-quality	Genome-fragment	13.14	AAI-based (high-confidence)	0.0	1.0	
k141_889724||full	10718	No	NA	11	7	0	Low-quality	Genome-fragment	25.13	AAI-based (medium-confidence)	0.0	1.0	
k141_30969||full	5397	No	NA	8	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_2891948||full	5085	No	NA	5	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_6322022||full	33403	No	NA	44	5	0	Low-quality	Genome-fragment	34.89	HMM-based (lower-bound)	0.0	1.0	
k141_4319467||full	5610	No	NA	4	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_2319760||full	8490	No	NA	5	0	4	Low-quality	Genome-fragment	9.57	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_601281||full	6857	No	NA	6	0	2	Low-quality	Genome-fragment	5.22	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_2604112||full	5013	No	NA	4	0	3	Low-quality	Genome-fragment	3.43	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_31377||full	6841	No	NA	4	2	0	Low-quality	Genome-fragment	15.2	HMM-based (lower-bound)	0.0	1.0	
k141_2319825||full	7629	No	NA	6	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_3750911||full	5570	No	NA	5	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_1746217||full	7746	No	NA	20	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_5751528||full	5135	No	NA	6	6	0	Low-quality	Genome-fragment	11.53	AAI-based (high-confidence)	0.0	1.0	
k141_6322586||full	6003	No	NA	8	0	0	Low-quality	Genome-fragment	9.43	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_5751731||full	6413	No	NA	3	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_2604562||full	6660	No	NA	11	1	0	Low-quality	Genome-fragment	3.12	HMM-based (lower-bound)	0.0	1.0	
k141_4606560||full	8866	No	NA	4	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_5177873||full	5367	No	NA	5	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_3178056||full	5145	No	NA	6	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_3178073||full	6123	No	NA	7	6	0	Low-quality	Genome-fragment	12.31	AAI-based (medium-confidence)	0.0	1.0	
k141_5751968||full	6030	No	NA	8	1	0	Low-quality	Genome-fragment	8.49	HMM-based (lower-bound)	0.0	1.0	
k141_6323125||full	7206	No	NA	5	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_4607051||full	13460	No	NA	4	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.01	no viral genes detected
k141_2320777||full	8507	No	NA	4	0	2	Low-quality	Genome-fragment	19.31	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_6039495||full	14481	No	NA	16	1	1	Low-quality	Genome-fragment	3.97	HMM-based (lower-bound)	0.0	1.0	
k141_4895069||full	8409	No	NA	10	0	7	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_2893392||full	8436	No	NA	4	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_6608751||full	5740	No	NA	6	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_6039741||full	6806	No	NA	4	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_4036942||full	8150	No	NA	11	0	7	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_6039889||full	5731	No	NA	5	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.01	no viral genes detected
k141_2034683||full	5611	No	NA	6	1	0	Low-quality	Genome-fragment	0.45	HMM-based (lower-bound)	0.0	1.02	
k141_4607639||full	9702	No	NA	5	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_3465336||full	10000	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_2605667||full	5817	No	NA	7	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_3179237||full	5569	No	NA	5	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_2321491||full	9501	No	NA	16	2	0	Low-quality	Genome-fragment	21.52	HMM-based (lower-bound)	0.0	1.0	
k141_4037337||full	6056	No	NA	4	1	0	Low-quality	Genome-fragment	0.91	HMM-based (lower-bound)	0.0	1.0	
k141_319972||full	5743	No	NA	7	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_4037479||full	5232	No	NA	8	3	0	Low-quality	Genome-fragment	10.45	AAI-based (medium-confidence)	0.0	1.0	
k141_891741||full	5190	No	NA	5	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.01	no viral genes detected
k141_5753394||full	8495	No	NA	6	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_2322046||full	5322	No	NA	7	5	0	Low-quality	Genome-fragment	7.75	HMM-based (lower-bound)	0.0	1.0	
k141_1175707||full	5816	No	NA	7	4	1	Low-quality	Genome-fragment	8.92	AAI-based (medium-confidence)	0.0	1.0	
k141_3466155||full	7932	Yes	6479	8	6	1	Low-quality	Genome-fragment	16.2	AAI-based (medium-confidence)	18.32	1.0	
k141_1748516||full	17239	No	NA	15	2	0	Low-quality	Genome-fragment	5.14	AAI-based (high-confidence)	0.0	1.0	
k141_604028||full	5692	No	NA	6	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_2895070||full	6081	No	NA	4	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_6325130||full	5070	No	NA	3	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_3180189||full	5659	No	NA	5	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_3753672||full	5664	No	NA	5	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_2895136||full	5002	No	NA	9	1	0	Low-quality	Genome-fragment	7.14	AAI-based (high-confidence)	0.0	1.0	
k141_34403||full	7194	No	NA	8	5	0	Low-quality	Genome-fragment	11.94	AAI-based (high-confidence)	0.0	1.0	
k141_3466685||full	10810	No	NA	6	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_5468499||full	7435	No	NA	7	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_3180650||full	5014	No	NA	7	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_3754212||full	6355	Yes	2957	7	3	2	Low-quality	Genome-fragment	6.78	AAI-based (medium-confidence)	53.47	1.0	
k141_1176642||lt2gene	5791	No	NA	2	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_2895838||full	5122	No	NA	3	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_321218||full	7483	No	NA	8	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_5180645||full	10030	No	NA	14	4	0	Low-quality	Genome-fragment	24.43	AAI-based (medium-confidence)	0.0	1.0	
k141_321266||full	26282	No	NA	39	12	0	Medium-quality	Genome-fragment	74.36	AAI-based (medium-confidence)	0.0	1.0	
k141_1463599||full	6462	No	NA	7	0	6	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_2036826||full	5048	No	NA	5	2	0	Low-quality	Genome-fragment	4.36	HMM-based (lower-bound)	0.0	1.0	
k141_605283||full	6782	No	NA	5	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_4897812||full	14086	No	NA	12	0	10	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_6611601||full	17540	Yes	7510	21	7	5	Low-quality	Genome-fragment	17.44	AAI-based (medium-confidence)	57.18	1.0	
k141_5469250||full	12565	No	NA	18	6	0	Low-quality	Genome-fragment	32.84	AAI-based (medium-confidence)	0.0	1.0	
k141_1177297||full	5143	No	NA	6	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_3467955||full	14385	No	NA	18	4	0	Low-quality	Genome-fragment	27.51	HMM-based (lower-bound)	0.0	1.0	
k141_3181746||full	13755	No	NA	10	0	7	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_6612152||full	6262	No	NA	6	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_2608327||full	6125	No	NA	8	3	0	Low-quality	Genome-fragment	13.57	AAI-based (medium-confidence)	0.0	1.0	
k141_35690||full	9698	No	NA	13	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_2896672||full	9613	Yes	3460	5	1	3	Low-quality	Genome-fragment	2.15	HMM-based (lower-bound)	64.01	1.0	
k141_4898326||full	5972	No	NA	7	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_1750475||full	5263	No	NA	3	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_1750711||full	8555	No	NA	3	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_4898703||full	8260	No	NA	7	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_894632||full	12233	No	NA	14	7	0	Low-quality	Genome-fragment	17.77	HMM-based (lower-bound)	0.0	1.0	
k141_36419||full	5137	No	NA	8	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_2038333||full	25806	No	NA	24	0	11	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_4040548||full	5004	No	NA	5	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_1178502||full	5292	No	NA	6	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_5756153||full	5086	No	NA	5	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_1465438||full	18887	No	NA	24	1	0	Low-quality	Genome-fragment	0.94	HMM-based (lower-bound)	0.0	1.0	
k141_3756023||full	10240	No	NA	11	3	0	Low-quality	Genome-fragment	11.98	HMM-based (lower-bound)	0.0	1.0	
k141_5182263||full	6928	No	NA	6	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_6043687||full	7608	No	NA	10	3	0	Low-quality	Genome-fragment	2.91	AAI-based (medium-confidence)	0.0	1.0	
k141_36677||full	10675	Yes	2400	8	2	3	Low-quality	Genome-fragment	1.61	HMM-based (lower-bound)	77.52	1.0	
k141_5756356||full	24133	No	NA	23	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_3756226||full	36092	No	NA	29	0	18	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_6613251||full	10595	No	NA	7	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_607077||full	8636	No	NA	13	2	0	Low-quality	Genome-fragment	20.92	AAI-based (medium-confidence)	0.0	1.0	
k141_895089||full	5044	No	NA	7	5	0	Low-quality	Genome-fragment	10.09	AAI-based (medium-confidence)	0.0	1.0	
k141_2038945||full	6524	No	NA	6	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.01	no viral genes detected
k141_2325390||full	6140	No	NA	5	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_2609785||full	7285	No	NA	2	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_2897877||full	183395	No	NA	166	20	2	Medium-quality	Genome-fragment	56.35	AAI-based (medium-confidence)	0.0	1.0	
k141_2039128||full	20629	No	NA	25	13	1	Low-quality	Genome-fragment	47.01	AAI-based (medium-confidence)	0.0	1.0	
k141_3756811||full	13493	No	NA	16	4	0	Low-quality	Genome-fragment	24.48	HMM-based (lower-bound)	0.0	1.0	
k141_895256||full	8792	No	NA	10	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.02	no viral genes detected
k141_37475||full	14688	No	NA	11	0	7	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_4041673||full	5314	No	NA	8	2	0	Low-quality	Genome-fragment	10.84	AAI-based (medium-confidence)	0.0	1.0	
k141_5471513||full	11038	No	NA	13	1	0	Low-quality	Genome-fragment	26.97	AAI-based (high-confidence)	0.0	1.0	
k141_607790||full	8748	No	NA	5	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_4612685||full	6533	No	NA	9	4	0	Low-quality	Genome-fragment	9.51	AAI-based (medium-confidence)	0.0	1.0	
k141_324403||full	5262	No	NA	8	4	0	Low-quality	Genome-fragment	6.89	HMM-based (lower-bound)	0.0	1.0	
k141_5757771||full	6045	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_4612946||full	6262	No	NA	6	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_2899012||full	5735	No	NA	4	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_1467435||full	7584	No	NA	8	0	5	Low-quality	Genome-fragment	9.9	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_4042519||full	6281	No	NA	7	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_3471095||full	7990	No	NA	20	1	0	Low-quality	Genome-fragment	2.26	HMM-based (lower-bound)	0.0	1.0	
k141_4326701||full	5959	No	NA	7	1	0	Low-quality	Genome-fragment	0.48	HMM-based (lower-bound)	0.0	1.02	
k141_4613227||full	5472	No	NA	5	1	0	Low-quality	Genome-fragment	0.44	HMM-based (lower-bound)	0.0	1.01	
k141_4327120||full	21105	No	NA	21	5	0	Medium-quality	Genome-fragment	57.48	AAI-based (high-confidence)	0.0	1.0	
k141_4043066||full	5904	No	NA	6	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_5758456||full	5090	No	NA	4	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_325274||full	6553	No	NA	8	0	6	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_2899548||full	22465	No	NA	17	0	7	Not-determined	Genome-fragment	NA	NA	0.0	1.01	no viral genes detected
k141_1468105||full	6890	No	NA	15	0	0	Low-quality	Genome-fragment	6.05	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_6615641||full	6482	No	NA	7	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_6615741||full	5345	No	NA	6	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_4902053||full	6043	No	NA	8	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_6616085||full	5253	No	NA	6	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_6046581||full	28819	No	NA	43	6	0	Low-quality	Genome-fragment	36.75	HMM-based (lower-bound)	0.0	1.0	
k141_3472088||full	17820	No	NA	20	0	6	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_2327960||full	5467	No	NA	5	1	0	Low-quality	Genome-fragment	0.82	HMM-based (lower-bound)	0.0	1.01	
k141_325887||full	5005	No	NA	5	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_4614308||full	5328	No	NA	4	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_4614376||full	9539	No	NA	10	6	0	Low-quality	Genome-fragment	21.87	AAI-based (medium-confidence)	0.0	1.0	
k141_5185793||full	9004	No	NA	6	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_4614522||full	6172	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.02	no viral genes detected
k141_6046969||full	11099	No	NA	14	9	0	Low-quality	Genome-fragment	24.75	AAI-based (medium-confidence)	0.0	1.0	
k141_3472667||full	5538	No	NA	3	3	0	Low-quality	Genome-fragment	4.53	HMM-based (lower-bound)	0.0	1.0	
k141_2900630||full	18945	No	NA	21	3	0	Low-quality	Genome-fragment	1.7	AAI-based (medium-confidence)	0.0	1.0	
k141_4044205||full	8529	No	NA	7	3	0	Low-quality	Genome-fragment	1.1	HMM-based (lower-bound)	0.0	1.01	
k141_610200||full	11611	No	NA	14	3	0	Low-quality	Genome-fragment	5.43	HMM-based (lower-bound)	0.0	1.0	
k141_6331659||full	5211	No	NA	4	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_3186353||full	8849	No	NA	8	2	0	Low-quality	Genome-fragment	8.64	AAI-based (medium-confidence)	0.0	1.0	
k141_3472824||full	7688	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_5474238||full	5367	No	NA	5	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_4328699||full	7822	No	NA	7	0	7	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_3186483||full	6735	No	NA	5	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_3472997||full	5582	No	NA	7	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_2042504||full	12444	No	NA	12	0	6	Not-determined	Genome-fragment	NA	NA	0.0	1.01	no viral genes detected
k141_6047529||full	5765	No	NA	9	2	0	Low-quality	Genome-fragment	13.06	AAI-based (medium-confidence)	0.0	1.0	
k141_2613191||full	5959	No	NA	9	1	0	Low-quality	Genome-fragment	15.65	AAI-based (medium-confidence)	0.0	1.0	
k141_4044619||full	8830	No	NA	8	0	8	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_1754989||full	8811	No	NA	10	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_4044719||full	19542	No	NA	28	6	1	Medium-quality	Genome-fragment	51.95	AAI-based (high-confidence)	0.0	1.0	
k141_6617257||full	8579	No	NA	7	1	0	Low-quality	Genome-fragment	5.54	HMM-based (lower-bound)	0.0	1.0	
k141_2042924||full	6771	No	NA	5	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_3473747||full	6250	No	NA	12	2	1	Low-quality	Genome-fragment	6.53	HMM-based (lower-bound)	0.0	1.0	
k141_4615440||full	10018	No	NA	9	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_611301||full	6501	No	NA	6	0	1	Low-quality	Genome-fragment	19.31	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
k141_6048426||full	7928	No	NA	18	3	1	Low-quality	Genome-fragment	12.89	AAI-based (medium-confidence)	0.0	1.0	
k141_2329915||full	15390	No	NA	17	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_2043693||full	9536	No	NA	10	0	6	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_3187696||full	6640	No	NA	12	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_6332726||full	8444	No	NA	7	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_2614248||full	20440	No	NA	7	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_327778||full	7417	No	NA	8	4	0	Low-quality	Genome-fragment	13.92	AAI-based (medium-confidence)	0.0	1.0	
k141_6618463||full	6367	No	NA	2	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_4046017||full	5933	No	NA	8	0	7	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_4616510||full	8449	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.02	no viral genes detected; low-confidence DTR
k141_1756373||full	7285	No	NA	11	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_4616800||full	23717	No	NA	39	6	0	Low-quality	Genome-fragment	25.46	HMM-based (lower-bound)	0.0	1.0	
k141_5476495||full	11065	No	NA	23	4	0	Low-quality	Genome-fragment	11.0	HMM-based (lower-bound)	0.0	1.0	
k141_1756569||full	5340	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_6333747||full	9904	No	NA	8	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_6049676||full	14966	No	NA	24	5	0	Low-quality	Genome-fragment	18.71	HMM-based (lower-bound)	0.0	1.0	
k141_6333845||full	8083	No	NA	9	8	0	Low-quality	Genome-fragment	24.01	AAI-based (high-confidence)	0.0	1.0	
k141_6619154||full	5937	No	NA	13	3	0	Low-quality	Genome-fragment	5.42	HMM-based (lower-bound)	0.0	1.0	
k141_6333937||full	5004	No	NA	12	2	0	Low-quality	Genome-fragment	3.41	HMM-based (lower-bound)	0.0	1.0	
k141_2615375||full	11959	No	NA	21	7	0	Low-quality	Genome-fragment	27.34	AAI-based (high-confidence)	0.0	1.0	
k141_5189151||full	5167	No	NA	13	3	0	Low-quality	Genome-fragment	3.58	HMM-based (lower-bound)	0.0	1.0	
