contig_id	contig_length	provirus	proviral_length	gene_count	viral_genes	host_genes	checkv_quality	miuvig_quality	completeness	completeness_method	contamination	kmer_freq	warnings
k141_4925699||full	5155	No	NA	6	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_4598298||full	115479	No	NA	163	19	4	Medium-quality	Genome-fragment	69.2	AAI-based (medium-confidence)	0.0	1.0	
k141_3948856||full	6452	No	NA	8	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_3949255||full	5479	No	NA	10	1	0	Low-quality	Genome-fragment	9.85	HMM-based (lower-bound)	0.0	1.0	
k141_5577406||full	6314	No	NA	5	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_4926800||full	5302	No	NA	2	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.05	no viral genes detected
k141_3622965||full	11356	No	NA	12	3	1	Low-quality	Genome-fragment	31.14	AAI-based (medium-confidence)	0.0	1.0	
k141_2646578||full	5662	No	NA	5	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_6556921||full	5124	No	NA	5	0	2	Low-quality	Genome-fragment	1.52	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_693613||full	6845	No	NA	6	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_1344825||full	6175	No	NA	2	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_4277531||full	23841	No	NA	16	1	0	Low-quality	Genome-fragment	5.19	HMM-based (lower-bound)	0.0	1.0	
k141_3299717||full	5064	No	NA	4	0	0	Low-quality	Genome-fragment	2.63	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_1673106||full	5958	No	NA	6	0	3	Low-quality	Genome-fragment	3.27	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_694583||full	9383	No	NA	20	2	1	Low-quality	Genome-fragment	5.6	HMM-based (lower-bound)	0.0	1.0	
k141_1673186||full	11474	No	NA	9	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_5255875||full	5028	No	NA	4	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_6559619||full	6097	No	NA	5	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_7535530||full	6027	No	NA	6	0	3	Low-quality	Genome-fragment	2.64	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_370581||full	7122	No	NA	7	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_5907254||full	6784	No	NA	3	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_5257482||full	10325	No	NA	9	0	0	Low-quality	Genome-fragment	22.26	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_2000915||full	6992	No	NA	7	1	0	Low-quality	Genome-fragment	10.51	HMM-based (lower-bound)	0.0	1.0	
k141_45941||full	8925	No	NA	17	16	0	Low-quality	Genome-fragment	4.31	AAI-based (high-confidence)	0.0	1.0	
k141_5908494||full	8662	No	NA	13	9	0	Low-quality	Genome-fragment	13.81	AAI-based (high-confidence)	0.0	1.0	
k141_3955516||full	8210	No	NA	19	3	1	Low-quality	Genome-fragment	5.54	HMM-based (lower-bound)	0.0	1.01	
k141_4605251||full	5336	No	NA	4	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_6887639||full	6361	No	NA	2	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_1677133||full	5985	No	NA	13	2	0	Low-quality	Genome-fragment	9.02	HMM-based (lower-bound)	0.0	1.0	
k141_3629962||full	8671	No	NA	9	1	0	Low-quality	Genome-fragment	2.28	HMM-based (lower-bound)	0.0	1.0	
k141_48124||lt2gene	8417	No	NA	1	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.01	no viral genes detected
k141_2979685||full	6718	No	NA	2	0	0	Low-quality	Genome-fragment	5.77	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
k141_3304908||full	6745	No	NA	4	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_3630451||full	6836	No	NA	7	0	6	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_2653736||full	5005	No	NA	6	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_2003557||full	5825	No	NA	7	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.01	no viral genes detected
k141_7214410||full	35708	Yes	33585	44	13	2	Medium-quality	Genome-fragment	77.4	AAI-based (medium-confidence)	5.95	1.0	
k141_1350556||full	5771	No	NA	5	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.01	no viral genes detected
k141_3957654||lt2gene	7013	No	NA	2	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_2980747||full	7198	No	NA	4	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_1678810||full	11907	No	NA	14	0	10	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_3306264||full	5019	No	NA	6	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_6890264||full	12247	No	NA	8	8	0	Low-quality	Genome-fragment	20.15	AAI-based (high-confidence)	0.0	1.0	
k141_50468||full	7662	No	NA	9	0	7	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_1028250||full	7738	No	NA	10	6	0	Low-quality	Genome-fragment	15.51	AAI-based (medium-confidence)	0.0	1.0	
k141_6566499||full	28994	No	NA	48	15	0	Medium-quality	Genome-fragment	79.76	AAI-based (medium-confidence)	0.0	1.0	
k141_5913520||full	9465	No	NA	8	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_2330680||full	7898	No	NA	19	4	0	Low-quality	Genome-fragment	6.64	HMM-based (lower-bound)	0.0	1.0	
k141_6567611||full	8892	No	NA	15	2	0	Low-quality	Genome-fragment	20.99	AAI-based (high-confidence)	0.0	1.0	
k141_1029481||full	5613	No	NA	6	2	0	Low-quality	Genome-fragment	11.15	AAI-based (medium-confidence)	0.0	1.0	
k141_7218803||full	5570	No	NA	6	3	0	Low-quality	Genome-fragment	8.31	HMM-based (lower-bound)	0.0	1.0	
k141_2008121||full	5238	No	NA	4	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_1354404||full	5878	No	NA	10	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_6892974||full	7302	No	NA	15	2	0	Low-quality	Genome-fragment	6.56	HMM-based (lower-bound)	0.0	1.0	
k141_5589301||full	9266	No	NA	7	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.01	no viral genes detected
k141_2008289||full	76464	No	NA	108	13	8	Low-quality	Genome-fragment	48.63	AAI-based (medium-confidence)	0.0	1.0	
k141_4288790||full	46554	No	NA	85	26	0	Low-quality	Genome-fragment	25.1	AAI-based (medium-confidence)	0.0	1.0	
k141_7220595||full	5122	No	NA	7	2	0	Low-quality	Genome-fragment	13.95	AAI-based (medium-confidence)	0.0	1.0	
k141_7545848||full	5001	No	NA	4	1	0	Low-quality	Genome-fragment	8.32	AAI-based (medium-confidence)	0.0	1.0	
k141_55094||full	8834	No	NA	9	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_55120||full	6663	No	NA	5	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.01	no viral genes detected
k141_6570640||full	7700	No	NA	6	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_6570801||full	7549	No	NA	7	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_705784||full	6299	No	NA	5	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_7221508||full	5822	No	NA	5	0	3	Low-quality	Genome-fragment	2.56	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_2661021||full	13649	No	NA	13	0	7	Low-quality	Genome-fragment	3.84	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_5591772||full	5792	No	NA	4	0	3	Low-quality	Genome-fragment	3.19	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_2987473||full	6557	No	NA	14	1	0	Low-quality	Genome-fragment	10.01	HMM-based (lower-bound)	0.0	1.0	
k141_5592039||full	5293	No	NA	9	6	0	Low-quality	Genome-fragment	15.17	AAI-based (high-confidence)	0.0	1.0	
k141_6896040||full	7783	No	NA	12	5	0	Low-quality	Genome-fragment	10.5	AAI-based (medium-confidence)	0.0	1.0	
k141_4942064||full	6366	No	NA	11	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_4613493||full	19314	No	NA	18	0	11	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_3313004||full	5668	No	NA	2	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.04	no viral genes detected
k141_5268399||full	5344	No	NA	7	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.01	no viral genes detected; low-confidence DTR
k141_3313178||full	8033	No	NA	6	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_6896662||full	7647	No	NA	10	2	0	Low-quality	Genome-fragment	13.38	HMM-based (lower-bound)	0.0	1.0	
k141_2012951||full	5852	No	NA	6	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_3966706||full	56273	No	NA	79	9	5	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
k141_1035534||full	10740	No	NA	6	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.01	no viral genes detected
k141_1359692||lt2gene	7027	No	NA	1	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_3640522||full	5451	No	NA	4	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_708778||full	8157	No	NA	11	1	0	Low-quality	Genome-fragment	10.66	HMM-based (lower-bound)	0.0	1.0	
k141_6246680||full	5337	No	NA	5	0	3	Low-quality	Genome-fragment	6.95	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_7224612||full	10727	No	NA	10	0	9	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_709236||full	5410	No	NA	5	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_5921453||full	5467	No	NA	6	0	6	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_4945240||full	6167	No	NA	7	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_59823||full	6857	No	NA	5	1	0	Low-quality	Genome-fragment	5.26	AAI-based (medium-confidence)	0.0	1.0	
k141_7550595||full	5196	No	NA	3	0	1	Low-quality	Genome-fragment	5.56	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
k141_385787||full	5308	No	NA	6	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_5595583||full	5236	No	NA	3	0	3	Low-quality	Genome-fragment	5.0	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_5271362||full	5423	No	NA	4	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_4945612||full	34309	No	NA	20	2	0	Low-quality	Genome-fragment	14.85	HMM-based (lower-bound)	0.0	1.0	
k141_6576066||full	7431	No	NA	8	3	0	Low-quality	Genome-fragment	4.27	AAI-based (high-confidence)	0.0	1.0	
k141_5922347||full	5110	No	NA	7	0	6	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_6577137||full	5179	No	NA	5	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_5597543||full	5100	No	NA	5	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_1363179||full	8239	No	NA	6	0	5	Low-quality	Genome-fragment	4.38	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_62264||full	12997	No	NA	15	0	8	Low-quality	Genome-fragment	7.8	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_6578238||full	9497	No	NA	9	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_4948054||full	6070	No	NA	6	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_3970930||full	11888	No	NA	13	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.01	no viral genes detected
k141_6250892||full	6341	No	NA	6	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_2341473||full	48375	No	NA	75	22	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
k141_2994968||full	5836	No	NA	6	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_713621||full	6781	No	NA	10	1	0	Low-quality	Genome-fragment	13.53	HMM-based (lower-bound)	0.0	1.0	
k141_3971709||full	5135	No	NA	4	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_2342446||lt2gene	5066	No	NA	1	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.01	no viral genes detected
k141_7229887||full	5619	No	NA	7	0	7	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_2669424||full	7551	No	NA	5	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_4298840||full	5054	No	NA	4	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_6904243||full	5285	No	NA	8	3	0	Low-quality	Genome-fragment	9.63	AAI-based (medium-confidence)	0.0	1.0	
k141_4621233||full	5000	No	NA	4	0	0	Low-quality	Genome-fragment	8.8	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_6580937||full	12013	No	NA	12	1	3	Low-quality	Genome-fragment	6.5	HMM-based (lower-bound)	0.0	1.0	
k141_4299884||full	5778	No	NA	6	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_715470||full	5206	No	NA	5	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_2020285||full	20211	No	NA	14	8	0	Low-quality	Genome-fragment	39.42	AAI-based (medium-confidence)	0.0	1.0	
k141_2670735||full	6006	No	NA	5	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_6581282||full	5068	No	NA	4	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_7556483||full	10011	No	NA	13	1	4	Low-quality	Genome-fragment	14.06	HMM-based (lower-bound)	0.0	1.0	
k141_7556811||full	6853	No	NA	13	2	1	Low-quality	Genome-fragment	10.51	HMM-based (lower-bound)	0.0	1.0	
k141_2344694||full	10887	No	NA	8	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_7232298||full	5527	No	NA	2	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_7232447||full	6079	No	NA	7	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_3974782||full	29319	No	NA	41	5	3	Medium-quality	Genome-fragment	60.4	AAI-based (medium-confidence)	0.0	1.0	
k141_1044286||full	5279	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_4623338||full	5486	No	NA	13	2	0	Low-quality	Genome-fragment	3.18	HMM-based (lower-bound)	0.0	1.01	
k141_2345744||full	6646	No	NA	6	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_6906692||full	5373	No	NA	6	1	1	Low-quality	Genome-fragment	10.72	HMM-based (lower-bound)	0.0	1.0	
k141_392915||full	7012	No	NA	4	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_1368589||full	5355	No	NA	10	4	0	Low-quality	Genome-fragment	14.39	AAI-based (high-confidence)	0.0	1.01	
k141_1044979||full	7821	No	NA	7	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.01	no viral genes detected
k141_7558377||full	5083	No	NA	7	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_3324263||full	8476	No	NA	7	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_6584082||full	61724	No	NA	66	23	1	Low-quality	Genome-fragment	31.71	AAI-based (medium-confidence)	0.0	1.01	
k141_1369653||full	11527	No	NA	13	2	0	Low-quality	Genome-fragment	12.12	AAI-based (medium-confidence)	0.0	1.0	
k141_7235601||full	8358	Yes	1214	5	1	3	Low-quality	Genome-fragment	0.81	HMM-based (lower-bound)	85.47	1.0	
k141_2024549||full	7986	No	NA	8	0	4	Low-quality	Genome-fragment	9.34	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_3326274||full	6627	No	NA	5	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.01	no viral genes detected
k141_2675334||full	7011	No	NA	9	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_3326878||full	11311	No	NA	13	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_2675785||lt2gene	6310	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.01	no viral genes detected
k141_5282555||full	12703	No	NA	8	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_3652884||full	5485	No	NA	7	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_2676598||full	6993	No	NA	7	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_3003793||full	5638	No	NA	3	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_1049091||full	6001	No	NA	6	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_721850||full	11359	No	NA	10	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_6587497||full	10919	No	NA	7	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_2350337||full	7770	No	NA	6	0	2	Low-quality	Genome-fragment	2.62	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
k141_1372544||full	5860	No	NA	9	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_71973||full	7725	No	NA	8	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.01	no viral genes detected
k141_1373072||full	73857	No	NA	98	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_6912246||full	6084	No	NA	7	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_5608308||full	5086	No	NA	4	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_1373400||full	6983	No	NA	9	1	0	Low-quality	Genome-fragment	8.03	HMM-based (lower-bound)	0.0	1.0	
k141_1703226||full	23772	No	NA	16	1	0	Low-quality	Genome-fragment	5.18	HMM-based (lower-bound)	0.0	1.0	
k141_5608981||full	10053	No	NA	4	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_4308680||full	5167	No	NA	4	0	4	Low-quality	Genome-fragment	10.95	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_6913406||full	7212	No	NA	5	1	0	Low-quality	Genome-fragment	10.07	AAI-based (medium-confidence)	0.0	1.0	
k141_1051423||full	6400	No	NA	4	1	0	Low-quality	Genome-fragment	13.96	HMM-based (lower-bound)	0.0	1.0	
k141_7240230||full	6656	No	NA	14	2	0	Low-quality	Genome-fragment	4.51	HMM-based (lower-bound)	0.0	1.0	
k141_3330442||full	7601	No	NA	11	0	0	Low-quality	Genome-fragment	7.84	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_2679630||full	5404	No	NA	6	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_3330769||full	6764	No	NA	6	4	0	Low-quality	Genome-fragment	3.25	AAI-based (high-confidence)	0.0	1.0	
k141_5936633||full	5814	No	NA	5	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_3656953||full	8596	No	NA	3	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_400720||full	6907	No	NA	4	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_7241443||full	8197	No	NA	5	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.01	no viral genes detected
k141_4310443||full	5076	No	NA	5	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_7566297||full	5093	No	NA	5	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_3331973||full	7619	No	NA	12	6	0	Low-quality	Genome-fragment	17.39	AAI-based (medium-confidence)	0.0	1.0	
k141_4310793||full	5066	No	NA	5	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_2354679||full	5432	No	NA	3	0	1	Low-quality	Genome-fragment	7.89	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_2355260||full	35492	No	NA	25	1	0	Low-quality	Genome-fragment	15.41	HMM-based (lower-bound)	0.0	1.0	
k141_5938408||full	6625	No	NA	3	2	0	Low-quality	Genome-fragment	2.73	AAI-based (medium-confidence)	0.0	1.0	
k141_1707017||full	7230	No	NA	7	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_2032176||full	75275	No	NA	46	3	0	Low-quality	Genome-fragment	31.28	HMM-based (lower-bound)	0.0	1.0	
k141_4633941||full	5604	No	NA	5	4	0	Low-quality	Genome-fragment	10.56	AAI-based (medium-confidence)	0.0	1.0	
k141_402980||full	6264	No	NA	5	3	0	Low-quality	Genome-fragment	14.8	AAI-based (medium-confidence)	0.0	1.0	
k141_7568762||full	5316	Yes	228	6	1	4	Low-quality	Genome-fragment	0.28	HMM-based (lower-bound)	95.71	1.0	
k141_3986290||full	5062	No	NA	3	0	0	Low-quality	Genome-fragment	40.25	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_4964502||full	7813	No	NA	9	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.02	no viral genes detected
k141_4313749||full	7230	No	NA	9	0	8	Low-quality	Genome-fragment	4.14	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
k141_1708772||full	6073	No	NA	11	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.04	no viral genes detected
k141_79045||full	8301	No	NA	6	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.01	no viral genes detected; low-confidence DTR
k141_3661428||full	5601	No	NA	4	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_5291055||full	8527	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.02	no viral genes detected
k141_5291065||full	5392	No	NA	6	0	4	Low-quality	Genome-fragment	12.48	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_3661595||full	6149	No	NA	3	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_5291367||full	8135	No	NA	11	1	3	Low-quality	Genome-fragment	10.74	HMM-based (lower-bound)	0.0	1.0	
k141_1057706||full	5381	No	NA	6	0	6	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_3013137||full	37657	No	NA	47	13	0	Medium-quality	Genome-fragment	78.02	AAI-based (medium-confidence)	0.0	1.0	
k141_80373||full	7403	Yes	2578	8	1	2	Low-quality	Genome-fragment	1.47	HMM-based (lower-bound)	65.18	1.0	
k141_3988677||full	7161	No	NA	6	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_1381711||full	8778	No	NA	7	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_1058746||full	6089	No	NA	6	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_1381769||full	8841	No	NA	6	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_731009||full	36480	No	NA	29	11	1	Low-quality	Genome-fragment	22.05	AAI-based (medium-confidence)	0.0	1.0	
k141_1381941||full	8894	No	NA	10	5	0	Low-quality	Genome-fragment	21.12	AAI-based (medium-confidence)	0.0	1.0	
k141_80991||full	20368	No	NA	29	3	0	Low-quality	Genome-fragment	34.27	AAI-based (medium-confidence)	0.0	1.01	
k141_7572315||full	6548	No	NA	8	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_4316541||full	7842	No	NA	5	0	2	Low-quality	Genome-fragment	2.58	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
k141_731562||full	6271	No	NA	13	6	0	Low-quality	Genome-fragment	9.42	HMM-based (lower-bound)	0.0	1.0	
k141_2360039||full	88665	Yes	22455	74	17	36	Low-quality	Genome-fragment	35.78	HMM-based (lower-bound)	74.67	1.0	low-confidence Provirus
k141_4967716||full	8184	No	NA	6	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_407576||full	11442	No	NA	11	2	0	Low-quality	Genome-fragment	19.12	HMM-based (lower-bound)	0.0	1.0	
k141_6922210||full	8922	No	NA	8	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_4639443||full	7124	No	NA	9	0	6	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_7573976||full	13567	No	NA	28	2	0	Low-quality	Genome-fragment	27.8	HMM-based (lower-bound)	0.0	1.0	
k141_4319455||full	18508	No	NA	17	0	14	Low-quality	Genome-fragment	18.04	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_1714686||full	6825	No	NA	6	1	0	Low-quality	Genome-fragment	13.62	HMM-based (lower-bound)	0.0	1.0	
k141_7576183||full	5782	No	NA	8	1	0	Low-quality	Genome-fragment	1.26	HMM-based (lower-bound)	0.0	1.0	
k141_3993127||full	9662	No	NA	11	3	0	Low-quality	Genome-fragment	15.27	HMM-based (lower-bound)	0.0	1.0	
k141_4320416||full	5537	No	NA	14	2	1	Low-quality	Genome-fragment	7.02	HMM-based (lower-bound)	0.0	1.0	
k141_6924776||full	5077	No	NA	4	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_3017928||full	5874	No	NA	3	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_1386066||full	9262	No	NA	6	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_6601210||full	8069	No	NA	7	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_7576920||full	5800	No	NA	5	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_3019296||full	5687	No	NA	6	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_5298569||full	5034	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_3669054||full	9136	No	NA	22	5	1	Low-quality	Genome-fragment	14.33	AAI-based (high-confidence)	0.0	1.0	
k141_4322480||full	7799	No	NA	9	1	0	Low-quality	Genome-fragment	4.98	HMM-based (lower-bound)	0.0	1.0	
k141_3020251||full	5211	No	NA	5	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
