contig_id	contig_length	provirus	proviral_length	gene_count	viral_genes	host_genes	checkv_quality	miuvig_quality	completeness	completeness_method	contamination	kmer_freq	warnings
c_000000645139||full	6253	No	NA	12	8	0	Low-quality	Genome-fragment	13.31	AAI-based (medium-confidence)	0.0	1.0	
c_000000648029||full	7723	No	NA	4	2	0	Low-quality	Genome-fragment	17.17	AAI-based (medium-confidence)	0.0	1.0	
c_000000648983||full	5591	No	NA	6	0	3	Low-quality	Genome-fragment	1.83	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
c_000000649181||full	8937	Yes	2954	6	2	3	Low-quality	Genome-fragment	1.62	HMM-based (lower-bound)	66.95	1.0	
c_000000653898||full	5492	No	NA	6	4	0	Low-quality	Genome-fragment	16.53	AAI-based (high-confidence)	0.0	1.0	
c_000000654469||full	5537	No	NA	9	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000000654511||full	5394	Yes	2383	4	1	3	Low-quality	Genome-fragment	3.35	HMM-based (lower-bound)	55.82	1.0	
c_000000656956||full	5183	No	NA	6	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.01	no viral genes detected
c_000000657406||full	6433	No	NA	5	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000000658601||full	5133	No	NA	5	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000000660141||full	7454	Yes	4681	8	1	1	Low-quality	Genome-fragment	2.86	HMM-based (lower-bound)	37.2	1.0	
c_000000660168||full	11325	No	NA	13	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000000660787||full	13268	No	NA	12	0	10	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000000661078||full	5428	No	NA	8	1	0	Low-quality	Genome-fragment	2.33	HMM-based (lower-bound)	0.0	1.0	
c_000000661355||full	9183	No	NA	3	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000000663766||full	5143	No	NA	4	0	2	Low-quality	Genome-fragment	1.66	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
c_000000663822||full	11537	No	NA	14	1	0	Low-quality	Genome-fragment	0.94	HMM-based (lower-bound)	0.0	1.0	
c_000000666093||full	7000	No	NA	8	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000000667354||full	8021	Yes	1262	8	1	5	Low-quality	Genome-fragment	1.4	HMM-based (lower-bound)	84.27	1.0	
c_000000668199||full	6494	No	NA	6	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.02	no viral genes detected
c_000000669659||full	6048	No	NA	8	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000000671483||full	5757	No	NA	8	1	0	Low-quality	Genome-fragment	0.46	HMM-based (lower-bound)	0.0	1.0	
c_000000673324||full	5562	Yes	2575	5	1	1	Low-quality	Genome-fragment	1.58	HMM-based (lower-bound)	53.7	1.0	
c_000000673873||full	34846	No	NA	47	21	0	Low-quality	Genome-fragment	43.2	HMM-based (lower-bound)	0.0	1.0	low-confidence DTR
c_000000678903||full	8775	No	NA	13	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000000679021||full	8766	No	NA	12	0	6	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000000679905||full	5141	No	NA	6	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000000680861||full	5144	No	NA	4	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000000681359||full	24393	No	NA	17	0	11	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000000681647||full	5844	No	NA	5	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000000683946||full	7601	No	NA	7	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000000684282||full	19785	No	NA	28	5	1	Low-quality	Genome-fragment	43.56	AAI-based (medium-confidence)	0.0	1.0	
c_000000684851||full	8311	No	NA	8	0	6	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000000686233||full	5373	No	NA	3	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000000686897||full	7842	No	NA	7	0	6	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000000687053||full	6279	No	NA	6	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000000687705||full	12388	No	NA	11	3	0	Low-quality	Genome-fragment	3.61	HMM-based (lower-bound)	0.0	1.0	
c_000000690786||full	5407	No	NA	4	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000000691624||full	8626	No	NA	7	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.01	no viral genes detected
c_000000691908||full	5961	No	NA	11	7	0	Low-quality	Genome-fragment	14.15	AAI-based (medium-confidence)	0.0	1.0	
c_000000692831||full	6194	No	NA	6	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.01	no viral genes detected
c_000000694172||full	14714	No	NA	8	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000000694406||full	5546	No	NA	9	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000000694905||full	6733	No	NA	9	0	6	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000000695008||full	6039	No	NA	10	1	0	Low-quality	Genome-fragment	3.44	HMM-based (lower-bound)	0.0	1.0	
c_000000695859||full	14831	No	NA	5	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000000697334||full	6779	No	NA	6	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000000697547||full	6317	No	NA	3	0	1	Low-quality	Genome-fragment	2.19	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
c_000000698480||full	9036	No	NA	11	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000000699539||full	8297	No	NA	11	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.01	no viral genes detected
c_000000701877||full	6216	No	NA	6	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000000702122||full	5675	No	NA	6	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000000705296||full	5601	No	NA	6	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000000705567||full	5514	No	NA	6	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000000708715||full	11058	No	NA	9	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000000711504||full	5303	No	NA	6	1	0	Low-quality	Genome-fragment	0.8	HMM-based (lower-bound)	0.0	1.0	
c_000000712784||full	27161	Yes	14250	30	12	10	Low-quality	Genome-fragment	23.47	AAI-based (medium-confidence)	47.54	1.0	low-confidence Provirus
c_000000713921||full	6596	No	NA	7	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000000714059||full	18767	No	NA	28	9	0	Low-quality	Genome-fragment	10.43	AAI-based (medium-confidence)	0.0	1.0	
c_000000714254||full	9684	No	NA	6	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000000716890||full	8528	No	NA	14	1	6	Low-quality	Genome-fragment	4.54	HMM-based (lower-bound)	0.0	1.0	
c_000000717748||full	7739	No	NA	7	0	0	Medium-quality	Genome-fragment	52.17	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
c_000000719751||full	8079	No	NA	5	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000000720254||full	12699	No	NA	13	0	7	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000000720531||full	15159	No	NA	21	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000000721395||lt2gene	9536	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000000721787||full	7066	No	NA	6	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000000721796||full	7322	No	NA	7	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000000721861||full	5877	No	NA	3	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000000722166||full	5004	No	NA	5	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000000722702||full	6192	No	NA	8	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.01	no viral genes detected
c_000000723174||full	6346	No	NA	2	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000000723606||full	12766	No	NA	21	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000000726850||full	5235	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000000727044||full	39335	No	NA	53	12	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
c_000000728638||full	7506	No	NA	8	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000000729059||full	13209	No	NA	17	6	1	Low-quality	Genome-fragment	3.25	AAI-based (medium-confidence)	0.0	1.0	
c_000000729741||full	6960	No	NA	6	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000000730121||full	6819	No	NA	9	4	0	Low-quality	Genome-fragment	3.55	HMM-based (lower-bound)	0.0	1.0	
c_000000730907||full	11632	No	NA	8	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000000731394||full	7712	No	NA	7	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000000733411||full	6846	No	NA	11	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000000733902||full	6020	No	NA	6	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000000734796||full	5587	No	NA	6	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000000735123||full	6883	No	NA	6	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000000735349||full	17148	No	NA	21	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000000738200||full	11632	No	NA	12	0	9	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000000739656||full	11245	No	NA	7	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000000739823||full	9695	No	NA	11	0	8	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000000740119||full	5091	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000000740270||full	5903	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000000740736||full	6975	No	NA	3	2	0	Low-quality	Genome-fragment	4.51	AAI-based (medium-confidence)	0.0	1.0	
c_000000744630||full	8274	No	NA	7	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.03	no viral genes detected
c_000000744866||full	5993	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000000745275||full	7585	No	NA	6	0	5	Low-quality	Genome-fragment	4.6	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
c_000000747477||full	10977	No	NA	12	0	6	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000000747937||full	5406	No	NA	5	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000000750047||full	5234	No	NA	10	5	0	Low-quality	Genome-fragment	9.54	AAI-based (medium-confidence)	0.0	1.0	
c_000000750266||full	7112	No	NA	12	5	0	Low-quality	Genome-fragment	10.75	AAI-based (high-confidence)	0.0	1.0	
c_000000751118||full	6156	No	NA	6	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000000752385||full	11303	No	NA	9	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000000753478||full	7623	No	NA	6	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000000753750||full	6956	No	NA	10	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000000754049||full	6417	No	NA	3	1	0	Low-quality	Genome-fragment	8.43	AAI-based (medium-confidence)	0.0	1.0	
c_000000754444||full	6280	No	NA	3	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.03	no viral genes detected
c_000000754579||full	12794	No	NA	11	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000000756123||full	5572	No	NA	9	4	0	Low-quality	Genome-fragment	13.04	AAI-based (medium-confidence)	0.0	1.0	
c_000000756648||full	7971	No	NA	15	0	8	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000000757521||full	9656	No	NA	6	1	0	Low-quality	Genome-fragment	8.57	HMM-based (lower-bound)	0.0	1.0	
c_000000758398||full	7367	No	NA	7	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000000758887||full	17942	No	NA	17	0	12	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000000759476||full	15069	No	NA	23	0	1	Low-quality	Genome-fragment	7.56	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
c_000000760041||full	11516	No	NA	19	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000000760458||full	6730	No	NA	7	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000000760503||lt2gene	10922	No	NA	2	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000000763892||full	5462	No	NA	9	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.01	no viral genes detected
c_000000765355||full	19585	Yes	6169	24	5	11	Low-quality	Genome-fragment	13.92	AAI-based (medium-confidence)	68.5	1.0	
c_000000765719||full	7517	No	NA	5	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000000765897||full	6459	No	NA	7	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000000767168||full	5919	No	NA	6	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000000768466||full	6475	No	NA	6	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000000769350||full	6333	No	NA	6	3	0	Low-quality	Genome-fragment	16.39	AAI-based (medium-confidence)	0.0	1.0	
c_000000769576||full	5286	No	NA	8	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000000769871||full	16823	No	NA	19	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000000771047||full	13834	No	NA	12	6	0	Low-quality	Genome-fragment	24.9	HMM-based (lower-bound)	0.0	1.0	
c_000000771122||full	6436	No	NA	4	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000000771275||full	7986	No	NA	6	0	1	Low-quality	Genome-fragment	2.38	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
c_000000772711||full	6855	No	NA	8	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000000774607||full	7624	No	NA	6	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.01	no viral genes detected
c_000000774844||full	9277	No	NA	11	2	0	Low-quality	Genome-fragment	18.52	AAI-based (medium-confidence)	0.0	1.0	
c_000000775127||full	5667	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000000776811||full	6121	No	NA	6	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000000776983||full	10088	No	NA	8	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000000778005||full	6656	No	NA	6	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000000778088||full	5066	No	NA	3	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000000778655||full	5378	No	NA	9	1	0	Low-quality	Genome-fragment	6.21	HMM-based (lower-bound)	0.0	1.0	
c_000000781086||full	8693	No	NA	11	1	2	Low-quality	Genome-fragment	3.52	HMM-based (lower-bound)	0.0	1.0	
c_000000783638||full	8972	No	NA	4	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000000783819||full	5228	No	NA	6	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000000784939||full	7556	No	NA	6	2	0	Low-quality	Genome-fragment	12.11	AAI-based (medium-confidence)	0.0	1.0	
c_000000785064||full	6919	No	NA	5	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000000785215||full	5731	No	NA	5	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000000785480||full	5924	No	NA	7	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000000785953||full	6183	No	NA	8	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000000787983||full	12752	No	NA	4	0	0	Low-quality	Genome-fragment	11.24	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
c_000000788186||full	6757	No	NA	7	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000000791073||full	10969	No	NA	5	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000000793449||full	5926	No	NA	6	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000000793834||full	6700	Yes	2343	6	1	2	Low-quality	Genome-fragment	1.87	HMM-based (lower-bound)	65.03	1.0	
c_000000794015||full	5724	No	NA	9	2	0	Low-quality	Genome-fragment	9.34	HMM-based (lower-bound)	0.0	1.0	
c_000000794794||full	11480	No	NA	17	7	0	Low-quality	Genome-fragment	23.14	AAI-based (medium-confidence)	0.0	1.0	
c_000000794963||full	5298	No	NA	4	1	0	Low-quality	Genome-fragment	8.97	HMM-based (lower-bound)	0.0	1.0	
c_000000796638||full	9881	No	NA	8	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.01	no viral genes detected
c_000000797306||full	5033	No	NA	3	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000000797437||full	14168	No	NA	13	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.01	no viral genes detected
c_000000797514||full	12867	No	NA	8	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000000801849||full	5912	No	NA	6	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000000802825||full	6774	No	NA	5	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000000802865||full	5116	No	NA	8	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000000803290||full	7614	No	NA	4	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000000803370||full	5848	No	NA	8	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000000804888||full	5401	No	NA	7	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000000805856||full	5072	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.01	no viral genes detected
c_000000807733||full	9256	No	NA	6	0	4	Low-quality	Genome-fragment	5.09	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
c_000000807807||full	5628	No	NA	5	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000000810822||full	6837	No	NA	7	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000000811280||full	20178	No	NA	17	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.04	no viral genes detected
c_000000812100||full	12150	No	NA	10	0	9	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000000812157||full	13887	No	NA	13	1	0	Low-quality	Genome-fragment	3.02	HMM-based (lower-bound)	0.0	1.0	
c_000000812627||full	16027	No	NA	19	10	0	Low-quality	Genome-fragment	41.07	AAI-based (medium-confidence)	0.0	1.0	
c_000000813286||full	10390	Yes	5486	11	4	2	Low-quality	Genome-fragment	1.63	AAI-based (high-confidence)	47.2	1.0	
c_000000813891||full	7263	No	NA	7	1	0	Low-quality	Genome-fragment	4.64	HMM-based (lower-bound)	0.0	1.0	
c_000000814114||full	5059	No	NA	8	2	0	Low-quality	Genome-fragment	15.82	AAI-based (high-confidence)	0.0	1.0	
c_000000814753||full	5033	No	NA	4	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000000815072||full	5230	No	NA	5	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000000815217||full	9180	No	NA	8	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000000816372||full	6825	No	NA	5	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000000816545||full	5256	No	NA	2	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000000816615||full	5430	No	NA	7	5	0	Low-quality	Genome-fragment	11.54	AAI-based (medium-confidence)	0.0	1.0	
c_000000816731||full	5871	No	NA	6	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000000818410||full	6081	No	NA	8	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000000821053||full	11376	No	NA	13	2	0	Low-quality	Genome-fragment	14.26	HMM-based (lower-bound)	0.0	1.0	
c_000000821263||full	6075	No	NA	5	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000000821774||full	9638	No	NA	14	7	0	Low-quality	Genome-fragment	20.12	AAI-based (high-confidence)	0.0	1.0	
c_000000822854||full	10937	No	NA	10	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000000823898||full	5118	No	NA	4	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000000827406||full	5411	No	NA	8	3	0	Low-quality	Genome-fragment	6.57	HMM-based (lower-bound)	0.0	1.0	
c_000000827827||full	11795	No	NA	8	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000000828849||full	6797	No	NA	9	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000000829262||full	6500	No	NA	7	1	0	Low-quality	Genome-fragment	0.52	HMM-based (lower-bound)	0.0	1.0	
c_000000831127||full	5792	No	NA	5	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000000833239||full	9468	No	NA	12	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000000834223||full	9079	No	NA	5	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000000834888||full	10880	No	NA	11	0	9	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000000835043||full	5061	No	NA	6	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000000835962||full	6441	No	NA	3	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000000836312||full	5518	No	NA	5	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000000838326||full	5881	No	NA	6	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000000840735||full	14065	No	NA	11	0	7	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000000840758||full	6374	No	NA	7	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000000843330||full	9229	No	NA	6	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000000844203||full	18133	No	NA	10	2	0	Low-quality	Genome-fragment	6.09	HMM-based (lower-bound)	0.0	1.03	
c_000000844440||full	6331	Yes	5201	6	1	2	Low-quality	Genome-fragment	10.71	HMM-based (lower-bound)	17.85	1.0	
c_000000845542||full	7228	No	NA	6	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000000845628||full	22115	No	NA	34	9	0	Medium-quality	Genome-fragment	60.16	AAI-based (medium-confidence)	0.0	1.0	
c_000000847241||full	5826	No	NA	7	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000000848177||full	5774	No	NA	6	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000000848340||full	7132	No	NA	6	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000000849963||full	6067	No	NA	5	1	0	Low-quality	Genome-fragment	1.16	HMM-based (lower-bound)	0.0	1.01	
c_000000850125||full	6218	No	NA	8	4	0	Low-quality	Genome-fragment	8.71	HMM-based (lower-bound)	0.0	1.0	
c_000000852653||full	9796	No	NA	6	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000000853716||full	5939	No	NA	7	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000000854736||full	21974	Yes	14766	28	12	6	Low-quality	Genome-fragment	32.32	AAI-based (medium-confidence)	32.8	1.0	
c_000000856677||full	34776	No	NA	52	20	0	Medium-quality	Genome-fragment	88.3	AAI-based (high-confidence)	0.0	1.0	
c_000000861034||full	5108	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000000862554||full	6528	No	NA	5	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000000862663||full	14017	No	NA	9	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000000863186||full	6585	No	NA	4	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000000864569||full	7672	No	NA	5	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000000866411||full	6894	No	NA	7	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000000867584||full	19170	No	NA	21	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000000868626||full	8367	No	NA	14	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000000869069||full	7257	No	NA	5	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000000870135||full	8147	No	NA	7	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.01	no viral genes detected
c_000000870917||full	6203	No	NA	10	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000000871092||full	8059	No	NA	12	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.06	no viral genes detected
c_000000874756||full	5469	No	NA	5	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000000876584||full	5032	No	NA	5	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000000877441||full	6649	No	NA	9	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
