contig_id	contig_length	provirus	proviral_length	gene_count	viral_genes	host_genes	checkv_quality	miuvig_quality	completeness	completeness_method	contamination	kmer_freq	warnings
k141_251226||full	6833	No	NA	10	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_1760850||full	7528	No	NA	6	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_4815973||full	6423	No	NA	5	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_13927485||full	5868	No	NA	8	0	6	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_20032503||full	5194	No	NA	12	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_27641455||full	14391	No	NA	13	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_15467247||full	13008	No	NA	9	0	7	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_9382661||full	5740	No	NA	8	2	0	Low-quality	Genome-fragment	5.89	AAI-based (high-confidence)	0.0	1.0	
k141_21538627||full	5326	No	NA	4	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_29150678||full	5254	No	NA	3	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_10896256||full	5631	No	NA	4	1	0	Low-quality	Genome-fragment	7.92	HMM-based (lower-bound)	0.0	1.0	
k141_3299840||full	9136	No	NA	21	2	0	Low-quality	Genome-fragment	18.36	AAI-based (medium-confidence)	0.0	1.0	
k141_33712160||full	7564	No	NA	11	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.03	no viral genes detected
k141_32195753||full	6779	No	NA	7	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.03	no viral genes detected
k141_3302532||full	7007	No	NA	6	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_18516403||full	5118	No	NA	8	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_33714452||full	7518	No	NA	14	2	1	Low-quality	Genome-fragment	15.62	AAI-based (medium-confidence)	0.0	1.0	
k141_26113530||full	5479	No	NA	8	0	0	Low-quality	Genome-fragment	9.96	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_7849618||full	23881	No	NA	47	1	0	Low-quality	Genome-fragment	16.92	HMM-based (lower-bound)	0.0	1.01	low-confidence DTR
k141_32198368||full	9990	No	NA	13	1	0	Low-quality	Genome-fragment	5.57	HMM-based (lower-bound)	0.0	1.0	
k141_262608||full	7867	No	NA	8	6	0	Low-quality	Genome-fragment	23.73	AAI-based (high-confidence)	0.0	1.0	
k141_24604613||full	7801	No	NA	19	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_18519127||full	8160	No	NA	9	0	0	Low-quality	Genome-fragment	20.99	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_32199644||full	6848	No	NA	7	0	7	Low-quality	Genome-fragment	3.92	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_10903220||full	6108	No	NA	9	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_7852325||full	7634	No	NA	7	0	7	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_7852767||full	9823	No	NA	7	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.02	no viral genes detected
k141_15477708||full	45270	No	NA	87	4	0	Medium-quality	Genome-fragment	78.43	HMM-based (lower-bound)	0.0	1.0	
k141_10904853||full	5798	Yes	5547	10	2	1	Low-quality	Genome-fragment	2.1	AAI-based (medium-confidence)	4.33	1.0	
k141_7853413||full	13824	No	NA	22	6	0	Low-quality	Genome-fragment	36.6	AAI-based (medium-confidence)	0.0	1.0	
k141_21549714||full	7385	No	NA	6	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_24609396||full	6975	No	NA	12	3	1	Low-quality	Genome-fragment	11.48	HMM-based (lower-bound)	0.0	1.0	
k141_15479828||full	26990	No	NA	44	11	0	Medium-quality	Genome-fragment	51.42	HMM-based (lower-bound)	0.0	1.0	
k141_27654318||full	15584	No	NA	12	0	10	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_9396417||full	6747	No	NA	7	0	0	Low-quality	Genome-fragment	14.35	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_6336152||full	5693	No	NA	7	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.01	no viral genes detected
k141_9396560||full	9723	No	NA	11	0	6	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_16993870||full	6240	No	NA	5	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_4834544||full	8757	No	NA	13	1	1	Low-quality	Genome-fragment	16.36	HMM-based (lower-bound)	0.0	1.01	
k141_21553667||full	11121	No	NA	9	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_9399518||full	5758	No	NA	10	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_30686096||full	6503	No	NA	8	5	0	Low-quality	Genome-fragment	7.07	HMM-based (lower-bound)	0.0	1.01	
k141_4836880||full	5809	No	NA	15	3	1	Low-quality	Genome-fragment	9.14	AAI-based (medium-confidence)	0.0	1.0	
k141_9401565||full	6424	No	NA	4	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_27661085||full	5412	No	NA	3	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_275260||full	6973	No	NA	16	4	0	Low-quality	Genome-fragment	10.01	HMM-based (lower-bound)	0.0	1.0	
k141_29169561||full	10031	No	NA	20	3	2	Low-quality	Genome-fragment	3.09	AAI-based (high-confidence)	0.0	1.0	
k141_6342334||full	9902	No	NA	14	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_3318003||full	6105	No	NA	7	2	1	Low-quality	Genome-fragment	11.04	AAI-based (medium-confidence)	0.0	1.0	
k141_12450029||full	7127	No	NA	11	2	1	Low-quality	Genome-fragment	19.79	AAI-based (medium-confidence)	0.0	1.0	
k141_10916206||full	6109	No	NA	7	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_3319463||full	5813	No	NA	7	1	0	Low-quality	Genome-fragment	3.09	HMM-based (lower-bound)	0.0	1.0	
k141_1786998||full	6126	No	NA	6	0	3	Low-quality	Genome-fragment	6.65	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_27664872||full	6742	No	NA	10	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_24620547||full	6115	No	NA	8	1	3	Low-quality	Genome-fragment	2.72	HMM-based (lower-bound)	0.0	1.0	
k141_27665370||full	5369	No	NA	6	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_17004431||full	5271	No	NA	5	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_27667878||full	5347	No	NA	3	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_10920472||full	5726	No	NA	6	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_17006484||full	10566	No	NA	19	1	1	Low-quality	Genome-fragment	22.61	AAI-based (medium-confidence)	0.0	1.03	low-confidence DTR
k141_10920880||full	10719	No	NA	26	2	1	Low-quality	Genome-fragment	4.84	HMM-based (lower-bound)	0.0	1.0	
k141_4846372||full	8470	No	NA	8	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_33734633||full	5550	No	NA	4	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_35267672||full	5470	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_12456150||full	14449	No	NA	39	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_4847853||full	5075	No	NA	5	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_15496032||full	14105	No	NA	26	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_9412293||full	6996	No	NA	14	1	0	Low-quality	Genome-fragment	5.75	HMM-based (lower-bound)	0.0	1.0	
k141_32219940||full	5838	No	NA	6	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_20064699||full	8256	No	NA	14	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_3328120||full	5101	No	NA	5	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_15497973||full	5435	No	NA	3	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_13959793||full	5932	No	NA	7	1	2	Low-quality	Genome-fragment	4.75	HMM-based (lower-bound)	0.0	1.0	
k141_35271303||full	5702	No	NA	6	0	4	Low-quality	Genome-fragment	2.32	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_9414515||full	6557	No	NA	5	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_10925759||full	5862	No	NA	7	0	6	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_20065931||full	5938	No	NA	4	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_12460300||full	7181	No	NA	7	0	6	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_6354226||full	7095	No	NA	11	3	0	Low-quality	Genome-fragment	15.22	AAI-based (medium-confidence)	0.0	1.0	
k141_24630303||full	6500	No	NA	7	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_33740050||full	6426	No	NA	6	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_7875217||full	8128	No	NA	17	0	0	Low-quality	Genome-fragment	14.6	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_15501499||full	8100	No	NA	7	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_1798312||full	11167	No	NA	19	2	0	Low-quality	Genome-fragment	19.88	AAI-based (medium-confidence)	0.0	1.0	
k141_21572244||full	8740	No	NA	11	2	0	Low-quality	Genome-fragment	2.77	HMM-based (lower-bound)	0.0	1.0	
k141_29185735||full	5290	No	NA	6	1	0	Low-quality	Genome-fragment	3.58	HMM-based (lower-bound)	0.0	1.0	
k141_20070660||full	6325	No	NA	7	0	6	Low-quality	Genome-fragment	3.97	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_33743347||full	5183	No	NA	9	1	0	Low-quality	Genome-fragment	0.96	HMM-based (lower-bound)	0.0	1.0	
k141_23113200||full	5084	No	NA	7	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_30705675||full	5822	No	NA	7	1	0	Low-quality	Genome-fragment	12.83	HMM-based (lower-bound)	0.0	1.0	
k141_18548075||full	6328	No	NA	9	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_35277652||full	6909	No	NA	8	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_23114280||full	6374	No	NA	11	3	0	Low-quality	Genome-fragment	13.71	AAI-based (high-confidence)	0.0	1.0	
k141_23114311||full	9041	No	NA	15	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_33745213||full	5101	No	NA	6	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_9422235||full	5051	No	NA	7	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_4858902||full	5166	No	NA	4	0	2	Low-quality	Genome-fragment	4.55	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_13968745||full	8880	Yes	7735	10	2	1	Low-quality	Genome-fragment	11.96	AAI-based (medium-confidence)	12.89	1.0	
k141_21576622||full	5972	No	NA	6	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_3339367||full	5389	No	NA	4	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_1806556||full	5541	No	NA	8	1	0	Low-quality	Genome-fragment	2.03	HMM-based (lower-bound)	0.0	1.0	
k141_20078132||full	6632	No	NA	15	3	0	Low-quality	Genome-fragment	7.18	HMM-based (lower-bound)	0.0	1.0	
k141_17023737||full	6769	No	NA	7	0	7	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_24642336||full	5329	No	NA	3	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_17024196||full	9608	No	NA	8	1	0	Low-quality	Genome-fragment	7.97	AAI-based (medium-confidence)	0.0	1.0	
k141_27688230||full	5253	Yes	2571	9	1	1	Low-quality	Genome-fragment	3.05	HMM-based (lower-bound)	51.06	1.0	
k141_26151183||full	7788	No	NA	16	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_18556129||full	6263	No	NA	6	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_4865921||full	11478	No	NA	12	1	0	Low-quality	Genome-fragment	18.1	HMM-based (lower-bound)	0.0	1.0	
k141_20082326||full	5846	No	NA	8	2	0	Low-quality	Genome-fragment	1.8	AAI-based (medium-confidence)	0.0	1.0	
k141_29197463||full	6931	No	NA	12	6	1	Low-quality	Genome-fragment	11.57	HMM-based (lower-bound)	0.0	1.02	
k141_7889485||full	5248	No	NA	7	0	6	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_305857||full	5354	No	NA	7	2	0	Low-quality	Genome-fragment	11.15	AAI-based (medium-confidence)	0.0	1.0	
k141_27691801||full	26825	No	NA	39	15	1	Medium-quality	Genome-fragment	60.49	AAI-based (medium-confidence)	0.0	1.01	
k141_1813337||full	10474	No	NA	12	1	0	Low-quality	Genome-fragment	9.98	AAI-based (medium-confidence)	0.0	1.0	
k141_9433575||full	5437	No	NA	8	0	6	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_32240301||full	6318	No	NA	8	1	0	Low-quality	Genome-fragment	3.52	HMM-based (lower-bound)	0.0	1.0	
k141_35289673||full	10214	No	NA	22	7	0	Low-quality	Genome-fragment	7.52	HMM-based (lower-bound)	0.0	1.0	
k141_7891124||full	9290	No	NA	11	2	0	Low-quality	Genome-fragment	3.52	AAI-based (medium-confidence)	0.0	1.0	
k141_26156174||full	6681	No	NA	6	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_20086034||full	7558	No	NA	9	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_18561138||full	5823	No	NA	4	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_27694046||full	5523	No	NA	5	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_17030857||full	51596	No	NA	104	13	0	High-quality	High-quality	100.0	AAI-based (medium-confidence)	0.0	1.0	
k141_1815457||full	13601	No	NA	14	8	0	Low-quality	Genome-fragment	35.97	AAI-based (medium-confidence)	0.0	1.0	
k141_23128912||full	5771	No	NA	7	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_10947625||full	6673	No	NA	11	1	0	Low-quality	Genome-fragment	13.81	AAI-based (medium-confidence)	0.0	1.0	
k141_33759065||full	5119	No	NA	3	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.01	no viral genes detected
k141_35292936||full	5118	No	NA	7	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_3352243||full	11590	No	NA	8	0	5	Low-quality	Genome-fragment	6.98	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_30723381||full	6191	No	NA	15	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_33761618||full	5373	No	NA	4	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_15523880||full	5172	No	NA	4	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_4876738||full	5087	No	NA	7	3	0	Low-quality	Genome-fragment	12.5	AAI-based (medium-confidence)	0.0	1.0	
k141_1820531||full	8420	No	NA	8	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_20092514||full	8409	No	NA	12	1	0	Low-quality	Genome-fragment	3.94	HMM-based (lower-bound)	0.0	1.0	
k141_6377735||full	7162	No	NA	6	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_10952049||full	6889	No	NA	9	1	0	Low-quality	Genome-fragment	7.96	HMM-based (lower-bound)	0.0	1.02	
k141_7898724||full	7153	No	NA	14	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_6379272||full	5161	No	NA	10	1	0	Low-quality	Genome-fragment	7.8	HMM-based (lower-bound)	0.0	1.0	
k141_26164366||full	5772	No	NA	19	2	0	Low-quality	Genome-fragment	4.55	HMM-based (lower-bound)	0.0	1.0	
k141_17038397||full	52257	No	NA	66	6	2	Low-quality	Genome-fragment	43.42	AAI-based (medium-confidence)	0.0	1.0	
k141_18570179||full	9031	No	NA	12	0	0	Low-quality	Genome-fragment	10.32	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_3359138||full	6512	No	NA	6	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_10955432||full	5054	No	NA	7	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_6382048||full	5090	No	NA	3	0	3	Low-quality	Genome-fragment	3.67	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_319460||full	6001	No	NA	4	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_29211342||full	5856	No	NA	6	0	3	Low-quality	Genome-fragment	6.65	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_30730001||full	6189	No	NA	14	4	0	Low-quality	Genome-fragment	8.81	HMM-based (lower-bound)	0.0	1.0	
k141_18571856||full	8042	Yes	2694	6	1	3	Low-quality	Genome-fragment	1.18	HMM-based (lower-bound)	66.5	1.04	
k141_23139901||full	5865	No	NA	9	4	0	Low-quality	Genome-fragment	14.21	AAI-based (medium-confidence)	0.0	1.0	
k141_30730888||full	5756	No	NA	6	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_26168388||full	5398	No	NA	5	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_21599398||full	5552	No	NA	5	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_12493111||full	6665	No	NA	8	1	0	Low-quality	Genome-fragment	10.4	HMM-based (lower-bound)	0.0	1.0	
k141_3362149||full	16402	No	NA	25	4	0	Low-quality	Genome-fragment	44.86	AAI-based (medium-confidence)	0.0	1.0	
k141_20099501||full	28235	No	NA	37	13	1	Medium-quality	Genome-fragment	73.81	AAI-based (high-confidence)	0.0	1.0	
k141_1827501||full	5536	No	NA	5	0	0	Low-quality	Genome-fragment	13.87	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_12495168||full	5743	No	NA	5	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_27708502||full	19133	No	NA	34	7	0	Low-quality	Genome-fragment	34.44	HMM-based (lower-bound)	0.0	1.0	
k141_9452611||full	9147	No	NA	12	3	0	Low-quality	Genome-fragment	19.64	AAI-based (medium-confidence)	0.0	1.0	
k141_29217684||full	38497	No	NA	65	13	2	Medium-quality	Genome-fragment	52.21	HMM-based (lower-bound)	0.0	1.0	low-confidence DTR
k141_30736531||full	8384	No	NA	14	2	0	Low-quality	Genome-fragment	4.1	HMM-based (lower-bound)	0.0	1.0	
k141_35307219||full	5135	No	NA	10	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_13998513||full	5772	No	NA	6	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_24668565||full	5410	No	NA	7	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_1833104||full	5954	No	NA	4	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_12500215||full	6070	No	NA	5	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_17049214||full	5651	No	NA	13	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_4891023||full	9661	No	NA	12	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_14000673||full	5870	No	NA	3	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.03	no viral genes detected
k141_7910839||full	8705	No	NA	6	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_12501230||full	7390	No	NA	6	0	6	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_7911825||full	5677	No	NA	10	2	0	Low-quality	Genome-fragment	12.91	AAI-based (medium-confidence)	0.0	1.0	
k141_4893693||full	6479	No	NA	6	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.01	no viral genes detected
k141_23151444||full	6363	No	NA	7	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_26179534||full	7125	No	NA	5	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_27719303||full	46360	No	NA	76	21	0	Medium-quality	Genome-fragment	77.07	HMM-based (lower-bound)	0.0	1.0	low-confidence DTR
k141_7916584||full	20143	No	NA	21	10	0	Medium-quality	Genome-fragment	54.58	AAI-based (medium-confidence)	0.0	1.0	
k141_15546689||full	18836	No	NA	25	4	0	Low-quality	Genome-fragment	19.89	HMM-based (lower-bound)	0.0	1.0	
k141_23154954||full	5236	No	NA	10	3	0	Low-quality	Genome-fragment	10.26	AAI-based (medium-confidence)	0.0	1.0	
k141_7917258||full	6603	No	NA	7	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_26184613||full	5853	Yes	858	7	1	3	Low-quality	Genome-fragment	2.24	AAI-based (medium-confidence)	85.34	1.0	
k141_27723255||full	7267	No	NA	5	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_21615102||full	5803	No	NA	9	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_24679730||full	5857	No	NA	16	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_4901513||full	9003	No	NA	13	6	0	Low-quality	Genome-fragment	20.26	AAI-based (high-confidence)	0.0	1.0	
k141_14011006||full	6409	No	NA	9	2	0	Low-quality	Genome-fragment	12.77	AAI-based (medium-confidence)	0.0	1.0	
k141_18591030||full	6294	No	NA	9	1	0	Low-quality	Genome-fragment	7.27	HMM-based (lower-bound)	0.0	1.0	
k141_1845410||full	9787	No	NA	7	0	6	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_32272483||full	5634	No	NA	6	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_15553056||full	5149	Yes	4489	7	2	1	Low-quality	Genome-fragment	12.48	AAI-based (medium-confidence)	12.82	1.0	
k141_12514988||full	6046	No	NA	4	0	0	Low-quality	Genome-fragment	11.54	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected; low-confidence ITR
k141_29233717||full	5311	No	NA	5	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_6404675||full	5625	No	NA	5	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_32274603||full	5449	No	NA	9	4	0	Low-quality	Genome-fragment	8.75	HMM-based (lower-bound)	0.0	1.0	
k141_15554332||full	5887	No	NA	5	0	5	Low-quality	Genome-fragment	4.37	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_4907258||full	6535	No	NA	5	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_33791637||full	7040	No	NA	4	4	0	Low-quality	Genome-fragment	11.64	AAI-based (medium-confidence)	0.0	1.0	
k141_1850265||full	6057	No	NA	5	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.01	no viral genes detected
k141_10983834||full	11029	No	NA	17	4	0	Low-quality	Genome-fragment	8.01	HMM-based (lower-bound)	0.0	1.0	
k141_30756202||full	5406	No	NA	4	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_9475456||full	5325	No	NA	9	1	0	Low-quality	Genome-fragment	11.53	AAI-based (medium-confidence)	0.0	1.0	
k141_1853439||full	5795	No	NA	4	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_4912590||full	7374	No	NA	5	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.01	no viral genes detected
k141_1855796||full	5375	No	NA	7	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_9478679||full	57083	No	NA	83	7	1	Medium-quality	Genome-fragment	81.73	HMM-based (lower-bound)	0.0	1.0	
k141_9478931||full	5559	No	NA	14	1	0	Low-quality	Genome-fragment	7.19	HMM-based (lower-bound)	0.0	1.0	
k141_33799448||full	6157	No	NA	4	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_29244065||full	6455	No	NA	14	1	0	Low-quality	Genome-fragment	8.35	HMM-based (lower-bound)	0.0	1.0	
k141_30762624||full	23441	No	NA	29	1	0	Low-quality	Genome-fragment	35.07	HMM-based (lower-bound)	0.0	1.0	
k141_17074718||full	6451	No	NA	13	3	0	Low-quality	Genome-fragment	12.37	AAI-based (high-confidence)	0.0	1.0	
k141_9482113||full	86162	No	NA	142	19	1	Medium-quality	Genome-fragment	64.5	HMM-based (lower-bound)	0.0	1.0	low-confidence DTR
k141_15567170||full	5088	No	NA	8	1	0	Low-quality	Genome-fragment	10.47	AAI-based (medium-confidence)	0.0	1.0	
k141_6418918||full	5170	No	NA	6	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_15569573||full	10031	No	NA	22	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_32289241||full	5670	No	NA	10	2	0	Low-quality	Genome-fragment	3.79	HMM-based (lower-bound)	0.0	1.0	
k141_10996083||full	5201	No	NA	8	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_23176728||full	5781	No	NA	8	1	0	Low-quality	Genome-fragment	2.98	HMM-based (lower-bound)	0.0	1.0	
k141_29249403||full	8382	No	NA	6	0	6	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_6420328||full	9998	No	NA	14	3	0	Low-quality	Genome-fragment	11.36	HMM-based (lower-bound)	0.0	1.0	
k141_17079833||full	5772	Yes	629	5	1	3	Low-quality	Genome-fragment	0.95	HMM-based (lower-bound)	89.1	1.0	
k141_14031636||full	5911	No	NA	9	3	0	Low-quality	Genome-fragment	1.66	AAI-based (medium-confidence)	0.0	1.0	
k141_361413||full	8302	No	NA	12	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
